bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Symplr Software Intermediate Holdings, Inc. | Series A preferred shares 2",Symplr Software Intermediate Holdings,Symplr Software Intermediate Holdings,Preferred Equity,,,,68918.46207715692,90892.46447856927,,35.0,75.82,,14.3,,10.5,True,,,USD,69000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Knockout Intermediate Holdings I Inc. | Preferred shares,Knockout Intermediate Holdings I Inc. |,Knockout Intermediate Holdings I Inc. |,Preferred Equity,,,,12725943.84529067,13232344.718814129,13307256.090637125,8313.0,95.63,,14.35,,10.75,True,,,USD,12741000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"HBWM Holdings, LLC | Common units",HBWM Holdings,HBWM Holdings,Common Equity,,,,10823195.000986556,4786337.250343999,4786337.250343999,47114.0,226.13,4.0,4.0,,,False,,,USD,10836000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Notorious Buyer, LLC | Common stock",Notorious Buyer,Notorious Buyer,Common Equity,,,,6352484.330590116,7330327.437452965,,375.0,86.66,,,,,False,,,USD,6360000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Eclipse Topco Holdings, Inc. (fka Transcendia Holdings, Inc.) | Series A preferred shares","Eclipse Topco Holdings, Inc. (fka Transcendia Holdings","Eclipse Topco Holdings, Inc. (fka Transcendia Holdings",Preferred Equity,,,,3331059.000395918,3331059.000395918,3331059.000395918,2900.0,100.0,,15.0,,15.0,True,,,USD,3335000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Eclipse Topco Holdings, Inc. (fka Transcendia Holdings, Inc.) | Series B preferred shares","Eclipse Topco Holdings, Inc. (fka Transcendia Holdings","Eclipse Topco Holdings, Inc. (fka Transcendia Holdings",Preferred Equity,,,,3005444.2375386255,2561968.9163464853,4111136.085646056,3691.0,73.1,,11.5,,11.5,True,,,USD,3009000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Eclipse Topco Holdings, Inc. (fka Transcendia Holdings, Inc.) | Ordinary shares","Eclipse Topco Holdings, Inc. (fka Transcendia Holdings","Eclipse Topco Holdings, Inc. (fka Transcendia Holdings",Common Equity,,,,0.0,144828.65219112686,,290.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"FS WhiteWater Holdings, LLC | Ordinary shares",FS WhiteWater Holdings,FS WhiteWater Holdings,Common Equity,,,,5893027.916742403,4994091.454866444,,50000.0,118.0,,,,,False,,,USD,5900000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Firebird Co-Invest L.P. | LP Interest,Firebird Co-Invest L.P. |,Firebird Co-Invest L.P. |,LP Interest,,,,4184049.820887106,3354031.8210883033,,3358474.0,124.75,,,,,False,,,USD,4189000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Jawbreaker Topco, L.P. | Class A-1 common units",Jawbreaker Topco,Jawbreaker Topco,Common Equity,,,,2473074.088449863,2473074.088449863,,247609.0,100.0,,,,,False,,,USD,2476000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Eclipse Topco, Inc.| Preferred shares",Eclipse Topco,Eclipse Topco,Preferred Equity,,,,2223369.5157065406,2204391.9681780483,,190.0,100.86,,12.5,,12.5,True,,,USD,2226000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Pioneer Topco I, L.P. | Class A-2 common units",Pioneer Topco I,Pioneer Topco I,Common Equity,,,,1697991.0946545908,1997636.5819465774,,199980.0,85.0,,,,,False,,,USD,1700000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,ACI Parent Inc. | Preferred shares,ACI Parent Inc. |,ACI Parent Inc. |,Preferred Equity,,,,1072730.844505312,20100219.28754646,20225071.573918123,12500.0,5.3,,11.75,,11.75,True,,,USD,1074000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Ambrosia Topco LLC | Class A-1 common units 1,Ambrosia Topco LLC | Class A-1,Ambrosia Topco LLC | Class A-1,Common Equity,,,,589302.7916742403,1346407.056231993,,126536.0,43.77,,,,,False,,,USD,590000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Ambrosia Topco LLC | Class A-1 common units 2,Ambrosia Topco LLC | Class A-1,Ambrosia Topco LLC | Class A-1,Common Equity,,,,568327.6075638012,1298463.7782652753,,122044.0,43.77,,,,,False,,,USD,569000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"GEDC Equity, LLC | Participation Interest",GEDC Equity,GEDC Equity,Participation,,,,0.0,189775.47528492485,,190000.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"AAC Lender Holdings, LLC | Ordinary shares",AAC Lender Holdings,AAC Lender Holdings,Common Equity,,,,0.0,0.0,,758.0,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Ivy Hill Middle Market Credit Fund, Ltd | Structured Finance Obligation","Ivy Hill Middle Market Credit Fund, Ltd | Structured Finance Obligation","Ivy Hill Middle Market Credit Fund, Ltd | Structured Finance Obligation",,,,,3182235.075040898,3228180.716425669,3228180.716425669,,98.58,7.0,10.67,,,False,,,USD,3186000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Reorganized Careismatic Brands, LLC | Warrants 1",Reorganized Careismatic Brands,Reorganized Careismatic Brands,Warrant,,,,271678.5751447345,181784.92895713853,,138622.0,149.45,,,,,False,,,USD,272000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Reorganized Careismatic Brands, LLC | Warrants 2",Reorganized Careismatic Brands,Reorganized Careismatic Brands,Warrant,,,,92890.10106051585,61926.734040343894,,47459.0,150.0,,,,,False,,,USD,93000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Community Management Holdings MidCo 2, LLC | First lien - Undrawn",Community Management Holdings MidCo 2,Community Management Holdings MidCo 2,First Lien,,,,0.0,0.0,601288.6111659198,,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Notorious Topco, LLC | First lien - Undrawn",Notorious Topco,Notorious Topco,First Lien,,,,0.0,0.0,936891.5569329448,,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"TMK Hawk Parent, Corp. | First lien - Undrawn",TMK Hawk Parent,TMK Hawk Parent,First Lien,,,,0.0,0.0,2691815.294173013,,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Centegix Intermediate II, LLC | First lien - Undrawn",Centegix Intermediate II,Centegix Intermediate II,First Lien,,,,0.0,0.0,1175609.1284755608,,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"CG Group Holdings, LLC | First lien - Undrawn",CG Group Holdings,CG Group Holdings,First Lien,,,,0.0,-998.8182909732886,112866.46687998161,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,CoreTrust Purchasing Group LLC | First lien - Undrawn,CoreTrust Purchasing Group LLC |,CoreTrust Purchasing Group LLC |,First Lien,,,,0.0,-998.8182909732886,146826.28877307344,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Mai Capital Management Intermediate LLC | First lien - Undrawn 2,Mai Capital Management Intermediate LLC |,Mai Capital Management Intermediate LLC |,First Lien,,,,0.0,-998.8182909732886,193770.748448818,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Next Holdco, LLC | First lien - Undrawn",Next Holdco,Next Holdco,First Lien,,,,0.0,-2996.454872919866,338599.4006399449,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"YLG Holdings, Inc. | First lien - Undrawn 1",YLG Holdings,YLG Holdings,First Lien,,,,0.0,-998.8182909732886,270679.7568537612,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"YLG Holdings, Inc. | First lien - Undrawn 2",YLG Holdings,YLG Holdings,First Lien,,,,0.0,-1997.6365819465773,308634.8519107462,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,OEConnection LLC | First lien - Undrawn 2,OEConnection LLC |,OEConnection LLC |,First Lien,,,,0.0,-2996.454872919866,617269.7038214924,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Associations, Inc. | First lien - Undrawn 1",Associations,Associations,First Lien,,,,0.0,-998.8182909732886,1990644.8539097642,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Associations, Inc. | First lien - Undrawn 2",Associations,Associations,First Lien,,,,0.0,-1997.6365819465773,3073363.881324809,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Bamboo Health Holdings, LLC (f/k/a Appriss Health, LLC) | First lien - Undrawn","Bamboo Health Holdings, LLC (f/k/a Appriss Health","Bamboo Health Holdings, LLC (f/k/a Appriss Health",First Lien,,,,0.0,-3995.2731638931546,416507.22733586136,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Firebird Acquisition Corp, Inc. | First lien - Undrawn 2",Firebird Acquisition Corp,Firebird Acquisition Corp,First Lien,,,,0.0,-3995.2731638931546,1420319.6097640165,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"CRCI Longhorn Holdings, Inc. | First lien - Undrawn 2",CRCI Longhorn Holdings,CRCI Longhorn Holdings,First Lien,,,,0.0,-4994.091454866443,1084716.6639969915,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Bullhorn, Inc. | First lien - Undrawn 2",Bullhorn,Bullhorn,First Lien,,,,0.0,-5992.909745839732,810041.633979337,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Wealth Enhancement Group, LLC | First lien - Undrawn",Wealth Enhancement Group,Wealth Enhancement Group,First Lien,,,,0.0,-5992.909745839732,2037589.3135855088,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Trinity Air Consultants Holdings Corporation | First lien - Undrawn,Trinity Air Consultants Holdings Corporation |,Trinity Air Consultants Holdings Corporation |,First Lien,,,,0.0,-7990.546327786309,817033.3620161501,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Project Accelerate Parent, LLC | First lien - Undrawn",Project Accelerate Parent,Project Accelerate Parent,First Lien,,,,0.0,-7990.546327786309,1508215.6193696659,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Kele Holdco, Inc. | First lien - Undrawn",Kele Holdco,Kele Holdco,First Lien,,,,0.0,-7990.546327786309,1617086.8130857544,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"USRP Holdings, Inc. | First lien - Undrawn",USRP Holdings,USRP Holdings,First Lien,,,,0.0,-8989.364618759599,891944.7338391468,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"HP TLE Buyer, Inc. | First lien - Undrawn",HP TLE Buyer,HP TLE Buyer,First Lien,,,,0.0,-8989.364618759599,1794876.4688789998,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Healthspan Buyer, LLC | First lien - Undrawn",Healthspan Buyer,Healthspan Buyer,First Lien,,,,0.0,-11985.819491679464,1227547.6796061718,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Low Voltage Holdings Inc. | First lien - Undrawn 2,Low Voltage Holdings Inc. |,Low Voltage Holdings Inc. |,First Lien,,,,0.0,-2996.454872919866,818032.1803071235,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Low Voltage Holdings Inc. | First lien - Undrawn 3,Low Voltage Holdings Inc. |,Low Voltage Holdings Inc. |,First Lien,,,,0.0,-8989.364618759599,2314261.9801851097,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"FS WhiteWater Borrower, LLC | First lien - Undrawn 3",FS WhiteWater Borrower,FS WhiteWater Borrower,First Lien,,,,0.0,-13983.456073626041,1398345.6073626042,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Compsych Investments Corp. | First lien - Undrawn,Compsych Investments Corp. |,Compsych Investments Corp. |,First Lien,,,,0.0,-13983.456073626041,2250337.6095628194,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Fortis Solutions Group, LLC | First lien - Undrawn",Fortis Solutions Group,Fortis Solutions Group,First Lien,,,,0.0,-15981.092655572618,1571141.171700983,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Foreside Financial Group, LLC | First lien - Undrawn",Foreside Financial Group,Foreside Financial Group,First Lien,,,,0.0,-17978.729237519197,1846815.0200096108,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Sierra Enterprises, LLC | First lien - Undrawn",Sierra Enterprises,Sierra Enterprises,First Lien,,,,0.0,-19976.365819465773,2713789.2965744254,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Nelipak Holding Company | First lien - Undrawn 3,Nelipak Holding Company |,Nelipak Holding Company |,First Lien,,,,0.0,-9988.182909732886,1194586.6760040533,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Nelipak Holding Company | First lien - Undrawn 4,Nelipak Holding Company |,Nelipak Holding Company |,First Lien,,,,0.0,-13983.456073626041,1904746.4808860614,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Model N, Inc. | First lien - Undrawn 2",Model N,Model N,First Lien,,,,0.0,-23971.638983358927,4819298.253946118,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Infogain Corporation | First lien - Undrawn,Infogain Corporation |,Infogain Corporation |,First Lien,,,,0.0,-28965.73043822537,3822477.5995547757,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"GC Waves Holdings, Inc. | First lien - Undrawn",GC Waves Holdings,GC Waves Holdings,First Lien,,,,0.0,-29964.54872919866,3946331.0676354636,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"AAH Topco, LLC | First lien - Undrawn",AAH Topco,AAH Topco,First Lien,,,,0.0,-36956.27676601168,3654676.126671263,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"IG Investments Holdings, LLC | First lien - Undrawn",IG Investments Holdings,IG Investments Holdings,First Lien,,,,0.0,-37955.09505698497,3775533.139879031,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"CentralSquare Technologies, LLC | First lien - Undrawn",CentralSquare Technologies,CentralSquare Technologies,First Lien,,,,0.0,-49940.914548664434,3975296.798073689,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Legends Hospitality Holding Company, LLC | First lien - Undrawn",Legends Hospitality Holding Company,Legends Hospitality Holding Company,First Lien,,,,-2996.454872919866,-2996.454872919866,339598.21893091814,,100.0,,,,,False,,,USD,-3000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"PDI TA Holdings, Inc. | First lien - Undrawn",PDI TA Holdings,PDI TA Holdings,First Lien,,,,-5992.909745839732,-998.8182909732886,121855.83149874122,,600.0,,,,,False,,,USD,-6000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Meta Buyer LLC | First lien - Undrawn 2,Meta Buyer LLC |,Meta Buyer LLC |,First Lien,,,,-2996.454872919866,-1997.6365819465773,535366.6039616828,,150.0,,,,,False,,,USD,-3000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"PPV Intermediate Holdings, LLC | First lien - Undrawn",PPV Intermediate Holdings,PPV Intermediate Holdings,First Lien,,,,-5992.909745839732,-5992.909745839732,303640.76045587973,,100.0,,,,,False,,,USD,-6000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"NC Topco, LLC | First lien - Undrawn",NC Topco,NC Topco,First Lien,,,,-6991.7280368130205,-2996.454872919866,668209.4366611302,,233.33,,,,,False,,,USD,-7000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"ACI Group Holdings, Inc. | First lien - Undrawn",ACI Group Holdings,ACI Group Holdings,First Lien,,,,-7990.546327786309,0.0,23971.638983358927,,,,,,,False,,,USD,-8000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Digicert, Inc. | First lien - Undrawn",Digicert,Digicert,First Lien,,,,-7990.546327786309,-7990.546327786309,1117677.66759911,,100.0,,,,,False,,,USD,-8000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Jawbreaker Parent, Inc. | First lien - Undrawn 1",Jawbreaker Parent,Jawbreaker Parent,First Lien,,,,0.0,0.0,1501223.891332853,,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Jawbreaker Parent, Inc. | First lien - Undrawn 2",Jawbreaker Parent,Jawbreaker Parent,First Lien,,,,0.0,0.0,3723594.58874842,,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Jawbreaker Parent, Inc. | First lien - Undrawn 3",Jawbreaker Parent,Jawbreaker Parent,First Lien,,,,-7990.546327786309,-7990.546327786309,1501223.891332853,,100.0,,,,,False,,,USD,-8000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"RailPros Parent, LLC | First lien - Undrawn 1",RailPros Parent,RailPros Parent,First Lien,,,,-3995.2731638931546,-3995.2731638931546,897937.6435849866,,100.0,,,,,False,,,USD,-4000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"RailPros Parent, LLC | First lien - Undrawn 2",RailPros Parent,RailPros Parent,First Lien,,,,-5992.909745839732,0.0,1256513.4100443972,,,,,,,False,,,USD,-6000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Daxko Acquisition Corporation | First lien - Undrawn,Daxko Acquisition Corporation |,Daxko Acquisition Corporation |,First Lien,,,,-10987.001200706176,-9988.182909732886,984834.8348996626,,110.0,,,,,False,,,USD,-11000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Fullsteam Operations LLC | First lien - Undrawn 1,Fullsteam Operations LLC |,Fullsteam Operations LLC |,First Lien,,,,-3995.2731638931546,-2996.454872919866,690183.4390625425,,133.33,,,,,False,,,USD,-4000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Fullsteam Operations LLC | First lien - Undrawn 2,Fullsteam Operations LLC |,Fullsteam Operations LLC |,First Lien,,,,-12984.637782652753,0.0,2071549.1354786006,,,,,,,False,,,USD,-13000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Ultimus Group Midco, LLC | First lien - Undrawn 1",Ultimus Group Midco,Ultimus Group Midco,First Lien,,,,-5992.909745839732,-5992.909745839732,1137654.0334185758,,100.0,,,,,False,,,USD,-6000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Ultimus Group Midco, LLC | First lien - Undrawn 2",Ultimus Group Midco,Ultimus Group Midco,First Lien,,,,-14982.27436459933,0.0,3035408.7862678245,,,,,,,False,,,USD,-15000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Bonterra LLC | First lien - Undrawn,Bonterra LLC |,Bonterra LLC |,First Lien,,,,-21974.002401412352,-2996.454872919866,1187594.9479672401,,733.33,,,,,False,,,USD,-22000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"DOCS, MSO, LLC | First lien - Undrawn","DOCS, MSO","DOCS, MSO",First Lien,,,,-22972.820692385638,0.0,2402157.989790759,,,,,,,False,,,USD,-23000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Acumatica Holdings, Inc. | First lien - Undrawn",Acumatica Holdings,Acumatica Holdings,First Lien,,,,-23971.638983358927,0.0,9391888.390021833,,,,,,,False,,,USD,-24000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,DT1 Midco Corp | First lien - Undrawn 1,DT1 Midco Corp |,DT1 Midco Corp |,First Lien,,,,-2996.454872919866,-2996.454872919866,673203.5281159965,,100.0,,,,,False,,,USD,-3000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,DT1 Midco Corp | First lien - Undrawn 2,DT1 Midco Corp |,DT1 Midco Corp |,First Lien,,,,-21974.002401412352,0.0,4456727.214322814,,,,,,,False,,,USD,-22000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,MRI Software LLC | First lien - Undrawn,MRI Software LLC |,MRI Software LLC |,First Lien,,,,-25969.275565305506,-7990.546327786309,1500225.0730418796,,325.0,,,,,False,,,USD,-26000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Eclipse Buyer Inc. | First lien - Undrawn 1,Eclipse Buyer Inc. |,Eclipse Buyer Inc. |,First Lien,,,,-5992.909745839732,0.0,1204574.8589137862,,,,,,,False,,,USD,-6000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Eclipse Buyer Inc. | First lien - Undrawn 2,Eclipse Buyer Inc. |,Eclipse Buyer Inc. |,First Lien,,,,-20975.184110439062,-20975.184110439062,4185048.6391780796,,100.0,,,,,False,,,USD,-21000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Coupa Holdings, LLC | First lien - Undrawn 1",Coupa Holdings,Coupa Holdings,First Lien,,,,-11985.819491679464,-11985.819491679464,987831.2897725825,,100.0,,,,,False,,,USD,-12000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Coupa Holdings, LLC | First lien - Undrawn 2",Coupa Holdings,Coupa Holdings,First Lien,,,,-15981.092655572618,0.0,1289474.4136465157,,,,,,,False,,,USD,-16000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Xactly Corporation | First lien - Undrawn,Xactly Corporation |,Xactly Corporation |,First Lien,,,,-49940.914548664434,-9988.182909732886,990827.7446455023,,500.0,,,,,False,,,USD,-50000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Logrhythm, Inc. | First lien - Undrawn",Logrhythm,Logrhythm,First Lien,,,,-51938.55113061101,-5992.909745839732,419503.68220878125,,866.67,,,,,False,,,USD,-52000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Diligent Corporation | First lien - Undrawn 1,Diligent Corporation |,Diligent Corporation |,First Lien,,,,-18977.547528492483,-6991.7280368130205,1764911.920149801,,271.43,,,,,False,,,USD,-19000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Diligent Corporation | First lien - Undrawn 2,Diligent Corporation |,Diligent Corporation |,First Lien,,,,-36956.27676601168,-12984.637782652753,3393984.552727235,,284.62,,,,,False,,,USD,-37000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Baker Tilly Advisory Group, LP | First lien - Undrawn 1",Baker Tilly Advisory Group,Baker Tilly Advisory Group,First Lien,,,,-19976.365819465773,0.0,1226548.8613151985,,,,,,,False,,,USD,-20000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Baker Tilly Advisory Group, LP | First lien - Undrawn 2",Baker Tilly Advisory Group,Baker Tilly Advisory Group,First Lien,,,,-59929.09745839732,-25969.275565305506,3702619.404637981,,230.77,,,,,False,,,USD,-60000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"TigerConnect, Inc. | First lien - Undrawn",TigerConnect,TigerConnect,First Lien,,,,-79905.46327786309,-42949.18651185141,4261957.647583023,,186.05,,,,,False,,,USD,-80000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"AmeriVet Partners Management, Inc. | First lien - Undrawn",AmeriVet Partners Management,AmeriVet Partners Management,First Lien,,,,-111867.64858900833,-9988.182909732886,1966673.2149264053,,1120.0,,,,,False,,,USD,-112000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"iCIMS, Inc. | First lien - Undrawn",iCIMS,iCIMS,First Lien,,,,-130845.19611750082,-26968.093856278792,3032412.3313949043,,485.19,,,,,False,,,USD,-131000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"GS Acquisitionco, Inc. | First lien - Undrawn",GS Acquisitionco,GS Acquisitionco,First Lien,,,,-145827.47048210015,-13983.456073626041,2290290.341201751,,1042.86,,,,,False,,,USD,-146000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Viper Bidco. Inc. | First lien - Undrawn 1,Viper Bidco. Inc. |,Viper Bidco. Inc. |,First Lien,,,,-53936.187712557585,0.0,1835828.0188089046,,,,,,,False,,,USD,-54000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Viper Bidco. Inc. | First lien - Undrawn 2,Viper Bidco. Inc. |,Viper Bidco. Inc. |,First Lien,,,,-97884.1925153823,-16979.910946545908,3316076.7260313183,,576.47,,,,,False,,,USD,-98000.0
