bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,HeartHealth Bidco Pty Ltd | First Lien Senior Secured Term Loan,HeartHealth Bidco Pty Ltd |,HeartHealth Bidco Pty Ltd |,First Lien,,,,870000.0,815000.0,886000.0,,98.19,5.0,9.5,,,False,,,USD,870000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Heartland Veterinary Partners, LLC | Subordinated Term Loan",Heartland Veterinary Partners,Heartland Veterinary Partners,Subordinated,,,,15745000.0,16405000.0,16504000.0,,95.4,,,,11.0,True,,,USD,15745000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"HemaSource, Inc. | First Lien Senior Secured Term Loan",HemaSource,HemaSource,First Lien,,,,2616000.0,2577000.0,2616000.0,,100.0,4.5,8.1,,,False,,,USD,2616000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"HemaSource, Inc. | Revolver","HemaSource, Inc. | Revolver","HemaSource, Inc. | Revolver",,,,,135000.0,111000.0,135000.0,,100.0,4.5,8.1,,,False,,,USD,135000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Home Care Assistance, LLC | First Lien Senior Secured Term Loan",Home Care Assistance,Home Care Assistance,First Lien,,,,3160000.0,3743000.0,3794000.0,,83.29,5.0,8.7,,1.0,True,,,USD,3160000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Jon Bidco Limited | First Lien Senior Secured Term Loan,Jon Bidco Limited |,Jon Bidco Limited |,First Lien,,,,1965000.0,2152000.0,1981000.0,,99.19,4.0,6.8,,,False,,,USD,1965000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Keystone Bidco B.V. | First Lien Senior Secured Term Loan,Keystone Bidco B.V. |,Keystone Bidco B.V. |,First Lien,,,,898000.0,875000.0,917000.0,,97.93,5.25,7.8,,,False,,,USD,898000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lambir Bidco Limited | First Lien Senior Secured Term Loan 1,Lambir Bidco Limited |,Lambir Bidco Limited |,First Lien,,,,382000.0,377000.0,404000.0,,94.55,6.25,8.5,,,False,,,USD,382000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lambir Bidco Limited | First Lien Senior Secured Term Loan 2,Lambir Bidco Limited |,Lambir Bidco Limited |,First Lien,,,,1849000.0,1905000.0,1957000.0,,94.48,6.5,9.1,,,False,,,USD,1849000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lambir Bidco Limited | Second Lien Senior Secured Term Loan,Lambir Bidco Limited |,Lambir Bidco Limited |,Second Lien,,,,2176000.0,2357000.0,2426000.0,,89.69,,,,12.0,True,,,USD,2176000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Matrix Buyer, LLC | First Lien Senior Secured Term Loan",Matrix Buyer,Matrix Buyer,First Lien,,,,1765000.0,1766000.0,1787000.0,,98.77,4.75,8.5,,,False,,,USD,1765000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Matrix Buyer, LLC | Revolver","Matrix Buyer, LLC | Revolver","Matrix Buyer, LLC | Revolver",,,,,49000.0,49000.0,53000.0,,92.45,4.75,8.5,,,False,,,USD,49000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Medical Solutions Parent Holdings, Inc. | Second Out Term Loan","Medical Solutions Parent Holdings, Inc. | Second Out Term Loan","Medical Solutions Parent Holdings, Inc. | Second Out Term Loan",,,,,237000.0,115000.0,1156000.0,,20.5,3.5,7.1,,,False,,,USD,237000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Medical Solutions Parent Holdings, Inc. | Third Out Term Loan","Medical Solutions Parent Holdings, Inc. | Third Out Term Loan","Medical Solutions Parent Holdings, Inc. | Third Out Term Loan",,,,,212000.0,109000.0,1767000.0,,12.0,7.0,10.8,,,False,,,USD,212000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Moonlight Bidco Limited | First Lien Senior Secured Term Loan,Moonlight Bidco Limited |,Moonlight Bidco Limited |,First Lien,,,,2259000.0,2195000.0,2259000.0,,100.0,5.1,8.8,,,False,,,USD,2259000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Napa Bidco Pty Ltd | First Lien Senior Secured Term Loan,Napa Bidco Pty Ltd |,Napa Bidco Pty Ltd |,First Lien,,,,13942000.0,14369000.0,13942000.0,,100.0,5.0,9.5,,,False,,,USD,13942000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,NPM Investments 28 B.V. | First Lien Senior Secured Term Loan,NPM Investments 28 B.V. |,NPM Investments 28 B.V. |,First Lien,,,,2329000.0,2009000.0,2329000.0,,100.0,5.45,7.7,,,False,,,USD,2329000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Ocular Therapeutix, Inc. | First Lien Senior Secured Term Loan",Ocular Therapeutix,Ocular Therapeutix,First Lien,,,,4625000.0,3859000.0,3930000.0,,117.68,6.75,10.4,,,False,,,USD,4625000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Oracle Vision Bidco Limited | First Lien Senior Secured Term Loan,Oracle Vision Bidco Limited |,Oracle Vision Bidco Limited |,First Lien,,,,2774000.0,3195000.0,3038000.0,,91.31,5.2,8.9,,,False,,,USD,2774000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Pare SAS (SAS Maurice MARLE) | First Lien Senior Secured Term Loan 1,Pare SAS (SAS Maurice MARLE) |,Pare SAS (SAS Maurice MARLE) |,First Lien,,,,2587000.0,2517000.0,2587000.0,,100.0,5.15,7.4,,,False,,,USD,2587000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Pare SAS (SAS Maurice MARLE) | First Lien Senior Secured Term Loan 2,Pare SAS (SAS Maurice MARLE) |,Pare SAS (SAS Maurice MARLE) |,First Lien,,,,1300000.0,1300000.0,1300000.0,,100.0,5.25,9.3,,,False,,,USD,1300000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Parkview Dental Holdings LLC | First Lien Senior Secured Term Loan,Parkview Dental Holdings LLC |,Parkview Dental Holdings LLC |,First Lien,,,,623000.0,616000.0,624000.0,,99.84,8.3,11.8,,,False,,,USD,623000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Pepper Bidco Pty Ltd | First Lien Senior Secured Term Loan,Pepper Bidco Pty Ltd |,Pepper Bidco Pty Ltd |,First Lien,,,,1699000.0,1745000.0,1756000.0,,96.75,4.75,9.3,,,False,,,USD,1699000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Sanoptis S.A.R.L. | First Lien Senior Secured Term Loan 1,Sanoptis S.A.R.L. |,Sanoptis S.A.R.L. |,First Lien,,,,5624000.0,5278000.0,5702000.0,,98.63,4.75,6.8,,,False,,,USD,5624000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Sanoptis S.A.R.L. | First Lien Senior Secured Term Loan 2,Sanoptis S.A.R.L. |,Sanoptis S.A.R.L. |,First Lien,,,,3902000.0,3477000.0,3951000.0,,98.76,4.75,4.8,,,False,,,USD,3902000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"SCP CDH Buyer, Inc. | First Lien Senior Secured Term Loan",SCP CDH Buyer,SCP CDH Buyer,First Lien,,,,8295000.0,8286000.0,8370000.0,,99.1,4.5,8.2,,,False,,,USD,8295000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"SCP CDH Buyer, Inc. | Revolver","SCP CDH Buyer, Inc. | Revolver","SCP CDH Buyer, Inc. | Revolver",,,,,-8000.0,-9000.0,0.0,,88.89,4.5,8.2,,,False,,,USD,-8000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"SCP Medical Products, LLC. | First Lien Senior Secured Term Loan",SCP Medical Products,SCP Medical Products,First Lien,,,,2007000.0,2002000.0,2024000.0,,99.16,4.75,8.5,,,False,,,USD,2007000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"SCP Medical Products, LLC. | Revolver","SCP Medical Products, LLC. | Revolver","SCP Medical Products, LLC. | Revolver",,,,,84000.0,83000.0,85000.0,,98.82,4.75,8.5,,,False,,,USD,84000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Smile Brands Group Inc. | First Lien Senior Secured Term Loan,Smile Brands Group Inc. |,Smile Brands Group Inc. |,First Lien,,,,4193000.0,5321000.0,5341000.0,,78.51,6.0,8.3,,1.5,True,,,USD,4193000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,SSCP Pegasus Midco Limited | First Lien Senior Secured Term Loan,SSCP Pegasus Midco Limited |,SSCP Pegasus Midco Limited |,First Lien,,,,1715000.0,1722000.0,1752000.0,,97.89,5.25,9.0,,,False,,,USD,1715000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,SSCP Spring Bidco 3 Limited | First Lien Senior Secured Term Loan,SSCP Spring Bidco 3 Limited |,SSCP Spring Bidco 3 Limited |,First Lien,,,,1013000.0,941000.0,1017000.0,,99.61,6.45,10.2,,,False,,,USD,1013000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Swoop Intermediate III, Inc. | First Lien Senior Secured Term Loan",Swoop Intermediate III,Swoop Intermediate III,First Lien,,,,4280000.0,4265000.0,4280000.0,,100.0,4.5,8.2,,,False,,,USD,4280000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Swoop Intermediate III, Inc. | Revolver","Swoop Intermediate III, Inc. | Revolver","Swoop Intermediate III, Inc. | Revolver",,,,,0.0,-3000.0,0.0,,-0.0,4.5,8.2,,,False,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"TA KHP Aggregator, L.P. | First Lien Senior Secured Term Loan",TA KHP Aggregator,TA KHP Aggregator,First Lien,,,,1011000.0,1006000.0,1025000.0,,98.63,4.25,8.0,,,False,,,USD,1011000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"TA KHP Aggregator, L.P. | Revolver","TA KHP Aggregator, L.P. | Revolver","TA KHP Aggregator, L.P. | Revolver",,,,,-3000.0,-4000.0,0.0,,75.0,4.25,8.0,,,False,,,USD,-3000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"TA KHP Aggregator, L.P. | Subordinated Term Loan",TA KHP Aggregator,TA KHP Aggregator,Subordinated,,,,2518000.0,2509000.0,2535000.0,,99.33,,,,12.3,True,,,USD,2518000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,UNA 658 Equity Management GmbH | First Lien Senior Secured Term Loan,UNA 658 Equity Management GmbH |,UNA 658 Equity Management GmbH |,First Lien,,,,1281000.0,1305000.0,1304000.0,,98.24,5.25,7.6,,,False,,,USD,1281000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Union Bidco Limited | First Lien Senior Secured Term Loan,Union Bidco Limited |,Union Bidco Limited |,First Lien,,,,1053000.0,959000.0,1053000.0,,100.0,4.3,8.0,,,False,,,USD,1053000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Unither (Uniholding) | First Lien Senior Secured Term Loan,Unither (Uniholding) |,Unither (Uniholding) |,First Lien,,,,648000.0,608000.0,648000.0,,100.0,4.95,7.2,,,False,,,USD,648000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Unosquare, LLC | First Lien Senior Secured Term Loan",Unosquare,Unosquare,First Lien,,,,2175000.0,2348000.0,2405000.0,,90.44,4.75,8.4,,,False,,,USD,2175000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Unosquare, LLC | Revolver","Unosquare, LLC | Revolver","Unosquare, LLC | Revolver",,,,,-34000.0,-8000.0,0.0,,425.0,4.75,8.4,,,False,,,USD,-34000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,VB Spine Intermediary II LLC | First Lien Senior Secured Term Loan,VB Spine Intermediary II LLC |,VB Spine Intermediary II LLC |,First Lien,,,,45393000.0,45392000.0,46796000.0,,97.0,5.0,8.7,,4.4,True,,,USD,45393000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Argus Bidco Limited | First Lien Senior Secured Term Loan 1,Argus Bidco Limited |,Argus Bidco Limited |,First Lien,,,,1376000.0,1352000.0,1521000.0,,90.47,6.7,10.4,,,False,,,USD,1376000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Argus Bidco Limited | First Lien Senior Secured Term Loan 2,Argus Bidco Limited |,Argus Bidco Limited |,First Lien,,,,1957000.0,1945000.0,2163000.0,,90.48,6.7,9.2,,,False,,,USD,1957000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Argus Bidco Limited | First Lien Senior Secured Term Loan 3,Argus Bidco Limited |,Argus Bidco Limited |,First Lien,,,,125000.0,136000.0,138000.0,,90.58,6.7,10.3,,,False,,,USD,125000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Argus Bidco Limited | Second Lien Senior Secured Term Loan,Argus Bidco Limited |,Argus Bidco Limited |,Second Lien,,,,683000.0,678000.0,780000.0,,87.56,,,,10.5,True,,,USD,683000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Argus Bidco Limited | Subordinated Loan,Argus Bidco Limited |,Argus Bidco Limited |,Subordinated,,,,15000.0,15000.0,,15000.0,100.0,,24.0,,,False,,,USD,15000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Bitly, Inc. | First Lien Senior Secured Term Loan",Bitly,Bitly,First Lien,,,,2287000.0,2284000.0,2306000.0,,99.18,4.5,8.2,,,False,,,USD,2287000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Bitly, Inc. | Revolver","Bitly, Inc. | Revolver","Bitly, Inc. | Revolver",,,,,-1000.0,-2000.0,0.0,,50.0,4.5,8.2,,,False,,,USD,-1000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"CH Buyer, LLC | First Lien Senior Secured Term Loan",CH Buyer,CH Buyer,First Lien,,,,870000.0,857000.0,870000.0,,100.0,6.25,9.9,,,False,,,USD,870000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"CH Buyer, LLC | Revolver","CH Buyer, LLC | Revolver","CH Buyer, LLC | Revolver",,,,,0.0,-1000.0,0.0,,-0.0,6.25,9.9,,,False,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Contabo Finco
S.À R.L | First Lien Senior Secured Term Loan","Contabo Finco
S.À R.L |","Contabo Finco
S.À R.L |",First Lien,,,,5324000.0,4584000.0,5324000.0,,100.0,5.25,7.4,,,False,,,USD,5324000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"CW Group Holdings, LLC | First Lien Senior Secured Term Loan",CW Group Holdings,CW Group Holdings,First Lien,,,,5147000.0,5063000.0,5147000.0,,100.0,4.5,8.2,,,False,,,USD,5147000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Discovery Buyer, L.P. | First Lien Senior Secured Term Loan",Discovery Buyer,Discovery Buyer,First Lien,,,,16892000.0,16820000.0,17024000.0,,99.22,5.0,8.7,,,False,,,USD,16892000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Discovery Buyer, L.P. | Revolver","Discovery Buyer, L.P. | Revolver","Discovery Buyer, L.P. | Revolver",,,,,-12000.0,-18000.0,0.0,,66.67,5.0,8.7,,,False,,,USD,-12000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Durare Bidco, LLC | First Lien Senior Secured Term Loan",Durare Bidco,Durare Bidco,First Lien,,,,1797000.0,1805000.0,1826000.0,,98.41,4.75,8.4,,,False,,,USD,1797000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Durare Bidco, LLC | Revolver","Durare Bidco, LLC | Revolver","Durare Bidco, LLC | Revolver",,,,,-12000.0,-8000.0,0.0,,150.0,4.75,8.4,,,False,,,USD,-12000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Dwyer Instruments, Inc. | First Lien Senior Secured Term Loan",Dwyer Instruments,Dwyer Instruments,First Lien,,,,14366000.0,14229000.0,14366000.0,,100.0,4.75,8.5,,,False,,,USD,14366000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Eurofins Digital Testing International LUX Holding SARL | First Lien Senior Secured Term Loan 1,Eurofins Digital Testing International LUX Holding SARL |,Eurofins Digital Testing International LUX Holding SARL |,First Lien,,,,596000.0,468000.0,720000.0,,82.78,6.0,8.6,,1.0,True,,,USD,596000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Eurofins Digital Testing International LUX Holding SARL | First Lien Senior Secured Term Loan 2,Eurofins Digital Testing International LUX Holding SARL |,Eurofins Digital Testing International LUX Holding SARL |,First Lien,,,,300000.0,234000.0,362000.0,,82.87,6.0,9.9,,1.0,True,,,USD,300000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Eurofins Digital Testing International LUX Holding SARL | First Lien Senior Secured Term Loan 3,Eurofins Digital Testing International LUX Holding SARL |,Eurofins Digital Testing International LUX Holding SARL |,First Lien,,,,930000.0,690000.0,1123000.0,,82.81,6.0,10.0,,1.0,True,,,USD,930000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Eurofins Digital Testing International LUX Holding SARL | Subordinated Term Loan,Eurofins Digital Testing International LUX Holding SARL |,Eurofins Digital Testing International LUX Holding SARL |,Subordinated,,,,0.0,1523000.0,4147000.0,,0.0,7.0,,,9.1,True,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Everest Midco Limited | First Lien Senior Secured Term Loan 1,Everest Midco Limited |,Everest Midco Limited |,First Lien,,,,777000.0,792000.0,783000.0,,99.23,5.0,7.3,,,False,,,USD,777000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Everest Midco Limited | First Lien Senior Secured Term Loan 2,Everest Midco Limited |,Everest Midco Limited |,First Lien,,,,3191000.0,3184000.0,3231000.0,,98.76,4.75,8.5,,,False,,,USD,3191000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Everest Midco Limited | Revolver,Everest Midco Limited | Revolver,Everest Midco Limited | Revolver,,,,,-7000.0,-8000.0,0.0,,87.5,4.75,8.5,,,False,,,USD,-7000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,EZ SMBO Bidco | First Lien Senior Secured Term Loan 1,EZ SMBO Bidco |,EZ SMBO Bidco |,First Lien,,,,832000.0,808000.0,885000.0,,94.01,5.0,7.6,,,False,,,USD,832000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,EZ SMBO Bidco | First Lien Senior Secured Term Loan 2,EZ SMBO Bidco |,EZ SMBO Bidco |,First Lien,,,,883000.0,913000.0,895000.0,,98.66,5.0,7.3,,,False,,,USD,883000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,EZ SMBO Bidco | First Lien Senior Secured Term Loan 3,EZ SMBO Bidco |,EZ SMBO Bidco |,First Lien,,,,740000.0,714000.0,750000.0,,98.67,8.0,,,10.8,True,,,USD,740000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,EZ SMBO Bidco | Subordinated Term Loan,EZ SMBO Bidco |,EZ SMBO Bidco |,Subordinated,,,,329000.0,332000.0,333000.0,,98.8,8.0,10.3,,,False,,,USD,329000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,FSS Buyer LLC | First Lien Senior Secured Term Loan,FSS Buyer LLC |,FSS Buyer LLC |,First Lien,,,,4230000.0,4230000.0,4230000.0,,100.0,4.5,8.1,,,False,,,USD,4230000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,FSS Buyer LLC | Revolver,FSS Buyer LLC | Revolver,FSS Buyer LLC | Revolver,,,,,0.0,0.0,0.0,,,4.5,8.1,,,False,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Haystack Holdings LLC | First Lien Senior Secured Term Loan,Haystack Holdings LLC |,Haystack Holdings LLC |,First Lien,,,,8777000.0,8776000.0,8834000.0,,99.35,4.75,8.4,,,False,,,USD,8777000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Haystack Holdings LLC | Revolver,Haystack Holdings LLC | Revolver,Haystack Holdings LLC | Revolver,,,,,-8000.0,-8000.0,0.0,,100.0,4.75,8.4,,,False,,,USD,-8000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Heavy Construction Systems Specialists, LLC | First Lien Senior Secured Term Loan",Heavy Construction Systems Specialists,Heavy Construction Systems Specialists,First Lien,,,,7110000.0,7064000.0,7110000.0,,100.0,6.75,10.5,,,False,,,USD,7110000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Heavy Construction Systems Specialists, LLC | Revolver","Heavy Construction Systems Specialists, LLC | Revolver","Heavy Construction Systems Specialists, LLC | Revolver",,,,,0.0,-12000.0,0.0,,-0.0,6.75,10.5,,,False,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"HW Holdco, LLC (Hanley Wood LLC) | First Lien Senior Secured Term Loan",HW Holdco,HW Holdco,First Lien,,,,10019000.0,9986000.0,10019000.0,,100.0,5.75,9.5,,,False,,,USD,10019000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lattice Group Holdings Bidco Limited | First Lien Senior Secured Term Loan 1,Lattice Group Holdings Bidco Limited |,Lattice Group Holdings Bidco Limited |,First Lien,,,,680000.0,720000.0,738000.0,,92.14,5.25,8.9,,,False,,,USD,680000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lattice Group Holdings Bidco Limited | First Lien Senior Secured Term Loan 2,Lattice Group Holdings Bidco Limited |,Lattice Group Holdings Bidco Limited |,First Lien,,,,205000.0,216000.0,214000.0,,95.79,5.75,9.5,,,False,,,USD,205000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lattice Group Holdings Bidco Limited | Revolver,Lattice Group Holdings Bidco Limited | Revolver,Lattice Group Holdings Bidco Limited | Revolver,,,,,34000.0,35000.0,35000.0,,97.14,5.25,8.9,,,False,,,USD,34000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lighthouse Finco SARL | First Lien Senior Secured Term Loan 1,Lighthouse Finco SARL |,Lighthouse Finco SARL |,First Lien,,,,699000.0,722000.0,705000.0,,99.15,4.75,6.9,,,False,,,USD,699000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Lighthouse Finco SARL | First Lien Senior Secured Term Loan 2,Lighthouse Finco SARL |,Lighthouse Finco SARL |,First Lien,,,,1632000.0,1658000.0,1652000.0,,98.79,4.75,8.5,,,False,,,USD,1632000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Maia Bidco Limited | First Lien Senior Secured Term Loan 1,Maia Bidco Limited |,Maia Bidco Limited |,First Lien,,,,2473000.0,2467000.0,2508000.0,,98.6,5.25,8.9,,,False,,,USD,2473000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Maia Bidco Limited | First Lien Senior Secured Term Loan 2,Maia Bidco Limited |,Maia Bidco Limited |,First Lien,,,,831000.0,834000.0,862000.0,,96.4,5.25,9.0,,,False,,,USD,831000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,NAW Buyer LLC | First Lien Senior Secured Term Loan,NAW Buyer LLC |,NAW Buyer LLC |,First Lien,,,,14822000.0,14596000.0,14852000.0,,99.8,4.75,8.4,,,False,,,USD,14822000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,NAW Buyer LLC | Revolver,NAW Buyer LLC | Revolver,NAW Buyer LLC | Revolver,,,,,-3000.0,-26000.0,0.0,,11.54,4.75,8.4,,,False,,,USD,-3000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,NeoxCo | First Lien Senior Secured Term Loan,NeoxCo |,NeoxCo |,First Lien,,,,2734000.0,2541000.0,2734000.0,,100.0,6.5,8.8,,,False,,,USD,2734000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Next Holdco, LLC | First Lien Senior Secured Term Loan",Next Holdco,Next Holdco,First Lien,,,,21998000.0,21843000.0,22037000.0,,99.82,5.25,8.9,,,False,,,USD,21998000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Next Holdco, LLC | Revolver","Next Holdco, LLC | Revolver","Next Holdco, LLC | Revolver",,,,,-1000.0,-6000.0,0.0,,16.67,5.25,8.9,,,False,,,USD,-1000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,ORTEC International Newco B.V. | First Lien Senior Secured Term Loan,ORTEC International Newco B.V. |,ORTEC International Newco B.V. |,First Lien,,,,1045000.0,980000.0,1045000.0,,100.0,5.25,7.6,,,False,,,USD,1045000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"OSP Hamilton Purchaser, LLC | First Lien Senior Secured Term Loan",OSP Hamilton Purchaser,OSP Hamilton Purchaser,First Lien,,,,17971000.0,18002000.0,18153000.0,,99.0,4.25,7.9,,,False,,,USD,17971000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"OSP Hamilton Purchaser, LLC | Revolver","OSP Hamilton Purchaser, LLC | Revolver","OSP Hamilton Purchaser, LLC | Revolver",,,,,669000.0,674000.0,687000.0,,97.38,4.25,7.9,,,False,,,USD,669000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"OSP Lakeside Intermediate Holdings 2, LLC | First Lien Senior Secured Term Loan",OSP Lakeside Intermediate Holdings 2,OSP Lakeside Intermediate Holdings 2,First Lien,,,,3972000.0,4187000.0,4243000.0,,93.61,5.5,9.1,,,False,,,USD,3972000.0
