bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Petrus Buyer, Inc., First lien senior secured loan 1","Petrus Buyer, Inc.","Petrus Buyer, Inc.",First Lien,,,,6500000.0,6500000.0,6500000.0,,100.0,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Petrus Buyer, Inc., First lien senior secured loan 2","Petrus Buyer, Inc.","Petrus Buyer, Inc.",First Lien,,,,1200000.0,1200000.0,1200000.0,,100.0,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Rialto Management Group, LLC, First lien senior secured revolving loan","Rialto Management Group, LLC","Rialto Management Group, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Rialto Management Group, LLC, First lien senior secured loan 1","Rialto Management Group, LLC","Rialto Management Group, LLC",First Lien,,,,22900000.0,22800000.0,22900000.0,,100.0,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Rialto Management Group, LLC, First lien senior secured loan 2","Rialto Management Group, LLC","Rialto Management Group, LLC",First Lien,,,,5900000.0,5900000.0,5900000.0,,100.0,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"RWA Wealth Partners, LLC, First lien senior secured revolving loan","RWA Wealth Partners, LLC","RWA Wealth Partners, LLC",First Lien,,,,100000.0,100000.0,100000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"RWA Wealth Partners, LLC, First lien senior secured loan","RWA Wealth Partners, LLC","RWA Wealth Partners, LLC",First Lien,,,,9100000.0,9100000.0,9100000.0,,100.0,4.75,8.4,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC, First lien senior secured loan 1","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC",First Lien,,,,4800000.0,4800000.0,4800000.0,,100.0,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC, First lien senior secured loan 2","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC",First Lien,,,,5400000.0,5400000.0,5400000.0,,100.0,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC, Senior subordinated loan","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC",Senior Subordinated,,,,21900000.0,21700000.0,24300000.0,,90.12,,,,11.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC, Warrant to purchase shares of common stock","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC","Steward Partners Global Advisory, LLC, Steward Partners Investment Advisory, LLC, Steward Partners Intermediate II, LLC, and Steward Partners New Holdings, LLC",Warrant,,,,2500000.0,2500000.0,,129164.0,100.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Edelman Financial Center, LLC, Second lien senior secured loan","The Edelman Financial Center, LLC","The Edelman Financial Center, LLC",Second Lien,,,,100000.0,100000.0,100000.0,,100.0,5.25,8.92,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC, First lien senior secured revolving loan","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC",First Lien,,,,3800000.0,3800000.0,3800000.0,,100.0,5.25,9.1,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC, First lien senior secured loan 1","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC",First Lien,,,,500000.0,500000.0,500000.0,,100.0,5.5,9.35,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC, First lien senior secured loan 2","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC",First Lien,,,,100000.0,100000.0,100000.0,,100.0,5.25,9.05,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC, First lien senior secured loan 3","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC",First Lien,,,,100000.0,100000.0,100000.0,,100.0,5.5,9.24,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC, Senior subordinated loan","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC",Senior Subordinated,,,,4400000.0,4400000.0,4400000.0,,100.0,,,,12.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC, Series A preferred units","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC",Preferred Equity,,,,7200000.0,7200000.0,,7199.0,100.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC, Common units","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC","The Mather Group, LLC, TVG-TMG Topco, Inc., and TVG-TMG Holdings, LLC",Common Equity,,,,2400000.0,0.0,,7199.0,,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP , First lien senior secured loan","The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP","The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP",First Lien,,,,22100000.0,22100000.0,22100000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P., First lien senior secured loan","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.",First Lien,,,,11400000.0,11400000.0,11400000.0,,100.0,6.5,,,10.15,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P., Limited partnership interest","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.",LP Interest,,,,7200000.0,5800000.0,,5719511.0,124.14,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P., Limited partner interests","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.","TPG IX Cardiff Debt HoldCo I, LLC, TPG IX Cardiff Debt Holdco II, LLC, TPG IX Cardiff CI I, L.P., and TPG IX Cardiff CI II, L.P.",LP Interest,,,,800000.0,600000.0,,636275.0,133.33,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Waverly Advisors, LLC and WAAM Topco, LLC, First lien senior secured revolving loan","Waverly Advisors, LLC and WAAM Topco, LLC","Waverly Advisors, LLC and WAAM Topco, LLC",First Lien,,,,800000.0,800000.0,800000.0,,100.0,5.75,9.6,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Waverly Advisors, LLC and WAAM Topco, LLC, First lien senior secured loan 1","Waverly Advisors, LLC and WAAM Topco, LLC","Waverly Advisors, LLC and WAAM Topco, LLC",First Lien,,,,700000.0,700000.0,700000.0,,100.0,5.75,9.6,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Waverly Advisors, LLC and WAAM Topco, LLC, First lien senior secured loan 2","Waverly Advisors, LLC and WAAM Topco, LLC","Waverly Advisors, LLC and WAAM Topco, LLC",First Lien,,,,4900000.0,4900000.0,4900000.0,,100.0,5.5,9.35,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Waverly Advisors, LLC and WAAM Topco, LLC, First lien senior secured loan 3","Waverly Advisors, LLC and WAAM Topco, LLC","Waverly Advisors, LLC and WAAM Topco, LLC",First Lien,,,,38600000.0,38600000.0,38600000.0,,100.0,5.0,8.85,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Waverly Advisors, LLC and WAAM Topco, LLC, Class A units","Waverly Advisors, LLC and WAAM Topco, LLC","Waverly Advisors, LLC and WAAM Topco, LLC",Common Equity,,,,5900000.0,2300000.0,,1584539.0,256.52,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wealth Enhancement Group, LLC, First lien senior secured loan 1","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,500000.0,500000.0,500000.0,,100.0,4.25,7.91,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wealth Enhancement Group, LLC, First lien senior secured loan 2","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,1900000.0,1900000.0,1900000.0,,100.0,4.25,7.91,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wealth Enhancement Group, LLC, First lien senior secured loan 3","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,100000.0,100000.0,100000.0,,100.0,4.25,7.91,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wealth Enhancement Group, LLC, First lien senior secured loan 4","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,900000.0,900000.0,900000.0,,100.0,4.25,7.91,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wealth Enhancement Group, LLC, First lien senior secured loan 6","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,21900000.0,22100000.0,22100000.0,,99.1,4.25,7.9,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wellington-Altus Financial Inc., First lien senior secured revolving loan",Wellington-Altus Financial Inc.,Wellington-Altus Financial Inc.,First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wellington-Altus Financial Inc., First lien senior secured loan",Wellington-Altus Financial Inc.,Wellington-Altus Financial Inc.,First Lien,,,,800000.0,800000.0,800000.0,,100.0,5.0,7.6,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wellington-Altus Financial Inc., Common stock",Wellington-Altus Financial Inc.,Wellington-Altus Financial Inc.,Common Equity,,,,4300000.0,2600000.0,,74001.0,165.38,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Wharf Street Ratings Acquisition LLC, First lien senior secured loan",Wharf Street Ratings Acquisition LLC,Wharf Street Ratings Acquisition LLC,First Lien,,,,37100000.0,37000000.0,37100000.0,,100.0,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Absolute Dental Group LLC and Absolute Dental Equity, LLC, First lien senior secured revolving loan","Absolute Dental Group LLC and Absolute Dental Equity, LLC","Absolute Dental Group LLC and Absolute Dental Equity, LLC",First Lien,,,,14700000.0,22600000.0,23700000.0,,62.03,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Absolute Dental Group LLC and Absolute Dental Equity, LLC, First lien senior secured loan","Absolute Dental Group LLC and Absolute Dental Equity, LLC","Absolute Dental Group LLC and Absolute Dental Equity, LLC",First Lien,,,,28800000.0,44400000.0,46500000.0,,61.94,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Absolute Dental Group LLC and Absolute Dental Equity, LLC, Class A preferred units","Absolute Dental Group LLC and Absolute Dental Equity, LLC","Absolute Dental Group LLC and Absolute Dental Equity, LLC",Preferred Equity,,,,0.0,16200000.0,,20000000.0,0.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Absolute Dental Group LLC and Absolute Dental Equity, LLC, Class A common units","Absolute Dental Group LLC and Absolute Dental Equity, LLC","Absolute Dental Group LLC and Absolute Dental Equity, LLC",Common Equity,,,,0.0,4700000.0,,6553553.0,0.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC, First lien senior secured loan","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC",First Lien,,,,15800000.0,15800000.0,15800000.0,,100.0,7.0,10.85,,3.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC, Second lien senior secured loan","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC",Second Lien,,,,29200000.0,51700000.0,54200000.0,,53.87,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC, Class A common units","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC","ADG, LLC, GEDC Equity, LLC and RC IV GEDC Investor LLC",Common Equity,,,,0.0,29400000.0,,7604889.0,0.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Advarra Holdings, Inc., First lien senior secured loan 1","Advarra Holdings, Inc.","Advarra Holdings, Inc.",First Lien,,,,3900000.0,3900000.0,3900000.0,,100.0,4.5,8.17,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Advarra Holdings, Inc., First lien senior secured loan 2","Advarra Holdings, Inc.","Advarra Holdings, Inc.",First Lien,,,,1600000.0,1600000.0,1600000.0,,100.0,4.5,8.17,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Aerin Medical Inc., First lien senior secured loan",Aerin Medical Inc.,Aerin Medical Inc.,First Lien,,,,15800000.0,15700000.0,16000000.0,,98.75,7.25,10.95,,3.88,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Aerin Medical Inc., Series G preferred shares",Aerin Medical Inc.,Aerin Medical Inc.,Preferred Equity,,,,800000.0,1000000.0,,877379.0,80.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AHR Funding Holdings, Inc. and AHR Parent Holdings, LP, Series A preferred shares","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP",Preferred Equity,,,,55300000.0,55900000.0,,35000.0,98.93,,,,12.75,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AHR Funding Holdings, Inc. and AHR Parent Holdings, LP, Preferred units","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP",Preferred Equity,,,,9500000.0,13200000.0,,9900.0,71.97,,,,8.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AHR Funding Holdings, Inc. and AHR Parent Holdings, LP, Class B common units","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP","AHR Funding Holdings, Inc. and AHR Parent Holdings, LP",Common Equity,,,,0.0,100000.0,,100000.0,0.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Alcresta Therapeutics, Inc., First lien senior secured revolving loan","Alcresta Therapeutics, Inc.","Alcresta Therapeutics, Inc.",First Lien,,,,400000.0,400000.0,400000.0,,100.0,5.5,9.17,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Alcresta Therapeutics, Inc., First lien senior secured loan","Alcresta Therapeutics, Inc.","Alcresta Therapeutics, Inc.",First Lien,,,,13100000.0,13200000.0,13200000.0,,99.24,5.5,9.17,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Aledade, Inc. , First lien senior secured revolving loan","Aledade, Inc.","Aledade, Inc.",First Lien,,,,19700000.0,19900000.0,19900000.0,,98.99,5.75,9.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Amerivet Partners Management, Inc. and AVE Holdings LP, Subordinated loan","Amerivet Partners Management, Inc. and AVE Holdings LP","Amerivet Partners Management, Inc. and AVE Holdings LP",Subordinated,,,,65800000.0,77000000.0,81200000.0,,81.03,,,,8.25,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Amerivet Partners Management, Inc. and AVE Holdings LP, Class A units","Amerivet Partners Management, Inc. and AVE Holdings LP","Amerivet Partners Management, Inc. and AVE Holdings LP",Common Equity,,,,0.0,2900000.0,,2922.0,0.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Amerivet Partners Management, Inc. and AVE Holdings LP, Class C units","Amerivet Partners Management, Inc. and AVE Holdings LP","Amerivet Partners Management, Inc. and AVE Holdings LP",Common Equity,,,,0.0,1400000.0,,7144.0,0.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Artivion, Inc., First lien senior secured revolving loan","Artivion, Inc.","Artivion, Inc.",First Lien,,,,900000.0,900000.0,900000.0,,100.0,3.5,7.16,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Artivion, Inc., First lien senior secured loan","Artivion, Inc.","Artivion, Inc.",First Lien,,,,11500000.0,11500000.0,11500000.0,,100.0,4.75,8.41,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP, First lien senior secured loan","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP",First Lien,,,,100000.0,100000.0,100000.0,,100.0,2.75,6.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP, Series A preferred stock","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP",Preferred Equity,,,,306300000.0,309300000.0,,198505.0,99.03,,,,10.75,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP, Class A units","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP","AthenaHealth Group Inc., Minerva Holdco, Inc. and BCPE Co-Invest (A), LP",Common Equity,,,,13700000.0,10500000.0,,10487951.0,130.48,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Avalign Holdings, Inc. and Avalign Technologies, Inc., First lien senior secured revolving loan","Avalign Holdings, Inc. and Avalign Technologies, Inc.","Avalign Holdings, Inc. and Avalign Technologies, Inc.",First Lien,,,,2600000.0,3600000.0,3600000.0,,72.22,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Avalign Holdings, Inc. and Avalign Technologies, Inc., First lien senior secured loan","Avalign Holdings, Inc. and Avalign Technologies, Inc.","Avalign Holdings, Inc. and Avalign Technologies, Inc.",First Lien,,,,28900000.0,39300000.0,40300000.0,,71.71,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"BAART Programs, Inc., MedMark Services, Inc., and Canadian Addiction Treatment Centres LP, First lien senior secured loan","BAART Programs, Inc., MedMark Services, Inc., and Canadian Addiction Treatment Centres LP","BAART Programs, Inc., MedMark Services, Inc., and Canadian Addiction Treatment Centres LP",First Lien,,,,4900000.0,5900000.0,5900000.0,,83.05,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Bambino Group Holdings, LLC, Class A preferred units","Bambino Group Holdings, LLC","Bambino Group Holdings, LLC",Preferred Equity,,,,600000.0,1000000.0,,1000000.0,60.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Bayou Intermediate II, LLC, First lien senior secured revolving loan","Bayou Intermediate II, LLC","Bayou Intermediate II, LLC",First Lien,,,,1700000.0,1700000.0,1700000.0,,100.0,4.75,8.44,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Bayou Intermediate II, LLC, First lien senior secured loan","Bayou Intermediate II, LLC","Bayou Intermediate II, LLC",First Lien,,,,29200000.0,29500000.0,29500000.0,,98.98,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"BrightStar Group Holdings, Inc., First lien senior secured revolving loan","BrightStar Group Holdings, Inc.","BrightStar Group Holdings, Inc.",First Lien,,,,4000000.0,4000000.0,4000000.0,,100.0,3.75,10.5,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"BrightStar Group Holdings, Inc., First lien senior secured loan","BrightStar Group Holdings, Inc.","BrightStar Group Holdings, Inc.",First Lien,,,,26800000.0,26800000.0,26800000.0,,100.0,4.75,8.38,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"BVI Medical, Inc. and BVI Group Limited, First lien senior secured loan 1","BVI Medical, Inc. and BVI Group Limited","BVI Medical, Inc. and BVI Group Limited",First Lien,,,,4200000.0,4500000.0,4500000.0,,93.33,6.0,9.66,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"BVI Medical, Inc. and BVI Group Limited, First lien senior secured loan 2","BVI Medical, Inc. and BVI Group Limited","BVI Medical, Inc. and BVI Group Limited",First Lien,,,,132000000.0,143500000.0,143500000.0,,91.99,6.25,9.92,,5.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"BVI Medical, Inc. and BVI Group Limited, Ordinary shares","BVI Medical, Inc. and BVI Group Limited","BVI Medical, Inc. and BVI Group Limited",Common Equity,,,,2400000.0,5000000.0,,3742.0,48.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"CMI Parent, Inc., First lien senior secured loan","CMI Parent, Inc.","CMI Parent, Inc.",First Lien,,,,23300000.0,23600000.0,23600000.0,,98.73,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Color Intermediate, LLC, First lien senior secured loan","Color Intermediate, LLC","Color Intermediate, LLC",First Lien,,,,19700000.0,19700000.0,19700000.0,,100.0,4.75,8.55,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Convey Health Solutions, Inc., First lien senior secured loan 1","Convey Health Solutions, Inc.","Convey Health Solutions, Inc.",First Lien,,,,1300000.0,1900000.0,1900000.0,,68.42,,,,,False,,,USD,
