bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"HS Spa Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","HS Spa Holdings, Inc.","HS Spa Holdings, Inc.",First Lien,,,,11344000.0,11332000.0,11344000.0,,100.0,5.25,8.92,,,False,,,USD,11344000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"HS Spa Holdings, Inc. | One stop 2 | Non-Affiliated Issuer","HS Spa Holdings, Inc.","HS Spa Holdings, Inc.",First Lien,,,,60000.0,60000.0,60000.0,,100.0,5.25,9.41,,,False,,,USD,60000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"HS Spa Holdings, Inc. | One stop 3 | Non-Affiliated Issuer","HS Spa Holdings, Inc.","HS Spa Holdings, Inc.",First Lien,,,,681000.0,680000.0,681000.0,,100.0,5.25,8.91,,,False,,,USD,681000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Kodiak Buyer, LLC | One stop 1 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,614000.0,611000.0,614000.0,,100.0,4.25,7.98,,,False,,,USD,614000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Kodiak Buyer, LLC | One stop 2 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,0.0,-1000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Kodiak Buyer, LLC | One stop 3 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,19000.0,18000.0,19000.0,,100.0,4.25,7.9,,,False,,,USD,19000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Liminex, Inc. | One stop 1 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,34939000.0,34788000.0,35115000.0,,99.5,6.25,10.06,,,False,,,USD,34939000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Liminex, Inc. | One stop 2 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,23048000.0,22939000.0,23163000.0,,99.5,6.25,10.06,,,False,,,USD,23048000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Liminex, Inc. | One stop 3 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,15635000.0,15536000.0,15713000.0,,99.5,6.25,10.06,,,False,,,USD,15635000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Liminex, Inc. | One stop 4 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,19916000.0,19898000.0,20016000.0,,99.5,6.25,10.06,,,False,,,USD,19916000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Litera Bidco, LLC | One stop 1 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,5033000.0,5116000.0,5110000.0,,98.49,5.0,8.64,,,False,,,USD,5033000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Litera Bidco, LLC | One stop 2 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,2007000.0,2036000.0,2040000.0,,98.38,5.0,8.64,,,False,,,USD,2007000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Litera Bidco, LLC | One stop 3 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,-5000.0,-1000.0,0.0,,500.0,,,,,False,,,USD,-5000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Litera Bidco, LLC | One stop 4 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,-10000.0,-1000.0,0.0,,1000.0,,,,,False,,,USD,-10000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 1 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,422000.0,450000.0,453000.0,,93.16,6.0,7.83,,2.0,True,,,USD,422000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 2 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,10530000.0,11264000.0,11322000.0,,93.0,6.0,7.83,,2.0,True,,,USD,10530000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 3 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,4294000.0,5594000.0,5577000.0,,76.99,,,,14.58,True,,,USD,4294000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 4 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,4849000.0,5219000.0,5214000.0,,93.0,6.0,7.83,,2.0,True,,,USD,4849000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 5 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,48000.0,58000.0,58000.0,,82.76,5.75,9.58,,,False,,,USD,48000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"NSG Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,41233000.0,41350000.0,41544000.0,,99.25,5.0,8.73,,,False,,,USD,41233000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"NSG Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,140000.0,142000.0,145000.0,,96.55,5.0,8.73,,,False,,,USD,140000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"NSG Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,-25000.0,-12000.0,0.0,,208.33,,,,,False,,,USD,-25000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 1 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,980000.0,976000.0,980000.0,,100.0,5.0,8.82,,,False,,,USD,980000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 2 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,20970000.0,20848000.0,20970000.0,,100.0,5.0,8.82,,,False,,,USD,20970000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 3 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,20274000.0,20142000.0,20274000.0,,100.0,5.0,7.23,,,False,,,USD,20274000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 4 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,808000.0,803000.0,808000.0,,100.0,5.0,8.82,,,False,,,USD,808000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 5 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,167000.0,166000.0,167000.0,,100.0,5.0,8.81,,,False,,,USD,167000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 6 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,7785000.0,7037000.0,7785000.0,,100.0,5.5,10.0,,,False,,,USD,7785000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Provenance Buyer, LLC | One stop 1 | Non-Affiliated Issuer","Provenance Buyer, LLC","Provenance Buyer, LLC",First Lien,,,,20420000.0,20356000.0,20420000.0,,100.0,5.0,8.83,,,False,,,USD,20420000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Provenance Buyer, LLC | One stop 2 | Non-Affiliated Issuer","Provenance Buyer, LLC","Provenance Buyer, LLC",First Lien,,,,13759000.0,13690000.0,13759000.0,,100.0,5.0,8.83,,,False,,,USD,13759000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Provenance Buyer, LLC | One stop 3 | Non-Affiliated Issuer","Provenance Buyer, LLC","Provenance Buyer, LLC",First Lien,,,,0.0,-3000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Salisbury House, LLC | One stop 1 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,-2000.0,-1000.0,0.0,,200.0,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Salisbury House, LLC | One stop 2 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,1477000.0,1484000.0,1491000.0,,99.06,4.75,8.39,,,False,,,USD,1477000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Salisbury House, LLC | One stop 3 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,70000.0,71000.0,72000.0,,97.22,4.75,8.39,,,False,,,USD,70000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"SCP CDH Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,353000.0,353000.0,354000.0,,99.72,4.5,8.23,,,False,,,USD,353000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"SCP CDH Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,70000.0,70000.0,71000.0,,98.59,4.5,8.14,,,False,,,USD,70000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"SCP CDH Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Severin Acquisition, LLC | One stop 1 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,35001000.0,35824000.0,36083000.0,,97.0,5.0,6.39,,2.25,True,,,USD,35001000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Severin Acquisition, LLC | One stop 2 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,2089000.0,2189000.0,2223000.0,,93.97,4.75,8.39,,,False,,,USD,2089000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Severin Acquisition, LLC | One stop 3 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,1690000.0,1885000.0,1913000.0,,88.34,5.0,6.39,,2.25,True,,,USD,1690000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Stellar Brands, LLC | Senior secured 1 | Non-Affiliated Issuer","Stellar Brands, LLC","Stellar Brands, LLC",First Lien,,,,7097000.0,7056000.0,7097000.0,,100.0,4.5,8.14,,,False,,,USD,7097000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Stellar Brands, LLC | Senior secured 2 | Non-Affiliated Issuer","Stellar Brands, LLC","Stellar Brands, LLC",First Lien,,,,0.0,-4000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Virginia Green Acquisition, LLC | One stop 1 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,-4000.0,-5000.0,0.0,,80.0,,,,,False,,,USD,-4000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Virginia Green Acquisition, LLC | One stop 2 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,3320000.0,3364000.0,3335000.0,,99.55,5.25,9.08,,,False,,,USD,3320000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Virginia Green Acquisition, LLC | One stop 3 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baker Tilly Advisory Group, LP | One stop 1 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,-6000.0,-10000.0,0.0,,60.0,,,,,False,,,USD,-6000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baker Tilly Advisory Group, LP | One stop 2 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,3772000.0,3698000.0,3734000.0,,101.02,4.75,8.39,,,False,,,USD,3772000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baker Tilly Advisory Group, LP | One stop 3 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,5711000.0,5708000.0,5732000.0,,99.63,4.25,7.89,,,False,,,USD,5711000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baker Tilly Advisory Group, LP | One stop 4 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,999000.0,999000.0,1003000.0,,99.6,4.25,7.9,,,False,,,USD,999000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Banker's Toolbox, Inc. | One stop 1 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,20839000.0,20840000.0,20944000.0,,99.5,4.5,8.35,,,False,,,USD,20839000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Banker's Toolbox, Inc. | One stop 2 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,-2000.0,0.0,0.0,,,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Banker's Toolbox, Inc. | One stop 3 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | One stop 1 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,16757000.0,15996000.0,17012000.0,,98.5,4.75,6.9,,,False,,,USD,16757000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | One stop 2 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,7419000.0,7684000.0,7532000.0,,98.5,5.25,7.54,,,False,,,USD,7419000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | Subordinated debt | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,Subordinated,,,,2231000.0,2200000.0,2324000.0,,96.0,8.0,,,10.15,True,,,USD,2231000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | One stop 3 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,2374000.0,2312000.0,2410000.0,,98.51,4.75,7.21,,,False,,,USD,2374000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | One stop 4 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,-35000.0,0.0,0.0,,,,,,,False,,,USD,-35000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Corsair Blade IV S.A R.L. | One stop 1 | Non-Affiliated Issuer,Corsair Blade IV S.A R.L.,Corsair Blade IV S.A R.L.,First Lien,,,,602000.0,969000.0,1199000.0,,50.21,5.75,9.23,,0.25,True,,,USD,602000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Corsair Blade IV S.A R.L. | One stop 2 | Non-Affiliated Issuer,Corsair Blade IV S.A R.L.,Corsair Blade IV S.A R.L.,First Lien,,,,3701000.0,3777000.0,3777000.0,,97.99,5.75,9.15,,0.25,True,,,USD,3701000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Deerfield Dakota Holding, LLC | One stop 1 | Non-Affiliated Issuer","Deerfield Dakota Holding, LLC","Deerfield Dakota Holding, LLC",First Lien,,,,61000.0,61000.0,63000.0,,96.83,5.25,8.9,,,False,,,USD,61000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Deerfield Dakota Holding, LLC | One stop 2 | Non-Affiliated Issuer","Deerfield Dakota Holding, LLC","Deerfield Dakota Holding, LLC",First Lien,,,,1839000.0,1844000.0,1860000.0,,98.87,5.75,6.73,,2.75,True,,,USD,1839000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Equity Methods, LLC | One stop 1 | Non-Affiliated Issuer","Equity Methods, LLC","Equity Methods, LLC",First Lien,,,,19548000.0,19747000.0,19829000.0,,98.58,4.5,8.23,,,False,,,USD,19548000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Equity Methods, LLC | One stop 2 | Non-Affiliated Issuer","Equity Methods, LLC","Equity Methods, LLC",First Lien,,,,-51000.0,-15000.0,0.0,,340.0,,,,,False,,,USD,-51000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Equity Methods, LLC | One stop 3 | Non-Affiliated Issuer","Equity Methods, LLC","Equity Methods, LLC",First Lien,,,,-64000.0,-19000.0,0.0,,336.84,,,,,False,,,USD,-64000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Flash Topco, Inc. | One stop 1 | Non-Affiliated Issuer","Flash Topco, Inc.","Flash Topco, Inc.",First Lien,,,,16451000.0,16563000.0,16787000.0,,98.0,5.25,9.01,,,False,,,USD,16451000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Flash Topco, Inc. | One stop 2 | Non-Affiliated Issuer","Flash Topco, Inc.","Flash Topco, Inc.",First Lien,,,,145000.0,142000.0,145000.0,,100.0,6.5,10.16,,,False,,,USD,145000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Flash Topco, Inc. | One stop 3 | Non-Affiliated Issuer","Flash Topco, Inc.","Flash Topco, Inc.",First Lien,,,,3277000.0,3342000.0,3352000.0,,97.76,5.25,8.91,,,False,,,USD,3277000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Higginbotham Insurance Agency, Inc. | Senior secured | Non-Affiliated Issuer","Higginbotham Insurance Agency, Inc.","Higginbotham Insurance Agency, Inc.",First Lien,,,,336000.0,337000.0,337000.0,,99.7,4.5,8.14,,,False,,,USD,336000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Higginbotham Insurance Agency, Inc. | One stop 1 | Non-Affiliated Issuer","Higginbotham Insurance Agency, Inc.","Higginbotham Insurance Agency, Inc.",First Lien,,,,170000.0,171000.0,172000.0,,98.84,4.5,8.14,,,False,,,USD,170000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Higginbotham Insurance Agency, Inc. | One stop 2 | Non-Affiliated Issuer","Higginbotham Insurance Agency, Inc.","Higginbotham Insurance Agency, Inc.",First Lien,,,,9318000.0,9373000.0,9361000.0,,99.54,4.5,8.14,,,False,,,USD,9318000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Medlar Bidco Limited | One stop 1 | Non-Affiliated Issuer,Medlar Bidco Limited,Medlar Bidco Limited,First Lien,,,,25952000.0,26031000.0,26118000.0,,99.36,4.5,8.23,,,False,,,USD,25952000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Medlar Bidco Limited | One stop 2 | Non-Affiliated Issuer,Medlar Bidco Limited,Medlar Bidco Limited,First Lien,,,,-53000.0,-50000.0,0.0,,106.0,,,,,False,,,USD,-53000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Medlar Bidco Limited | One stop 3 | Non-Affiliated Issuer,Medlar Bidco Limited,Medlar Bidco Limited,First Lien,,,,31870000.0,31566000.0,32069000.0,,99.38,4.5,6.75,,,False,,,USD,31870000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 1 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,405000.0,406000.0,407000.0,,99.51,4.25,7.94,,,False,,,USD,405000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 2 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,165000.0,162000.0,165000.0,,100.0,4.25,7.94,,,False,,,USD,165000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 3 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,90000.0,91000.0,91000.0,,98.9,4.25,7.94,,,False,,,USD,90000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 4 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,-2000.0,-1000.0,0.0,,200.0,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 5 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,2820000.0,2828000.0,2830000.0,,99.65,4.25,7.94,,,False,,,USD,2820000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 6 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,3910000.0,3922000.0,3925000.0,,99.62,4.25,7.94,,,False,,,USD,3910000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 7 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,7362000.0,7376000.0,7394000.0,,99.57,4.25,7.92,,,False,,,USD,7362000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 8 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,-4000.0,-2000.0,0.0,,200.0,,,,,False,,,USD,-4000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Smart Energy Systems, Inc. | One stop 1 | Non-Affiliated Issuer","Smart Energy Systems, Inc.","Smart Energy Systems, Inc.",First Lien,,,,6608000.0,6506000.0,6608000.0,,100.0,7.5,7.43,,3.75,True,,,USD,6608000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Smart Energy Systems, Inc. | One stop 2 | Non-Affiliated Issuer","Smart Energy Systems, Inc.","Smart Energy Systems, Inc.",First Lien,,,,728000.0,724000.0,728000.0,,100.0,7.5,7.43,,3.75,True,,,USD,728000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,CST Holding Company | One stop 1 | Non-Affiliated Issuer,CST Holding Company,CST Holding Company,First Lien,,,,33024000.0,32917000.0,33455000.0,,98.71,5.0,8.74,,,False,,,USD,33024000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,CST Holding Company | One stop 2 | Non-Affiliated Issuer,CST Holding Company,CST Holding Company,First Lien,,,,-2000.0,-2000.0,0.0,,100.0,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"GMF Parent, Inc. | One stop 1 | Non-Affiliated Issuer","GMF Parent, Inc.","GMF Parent, Inc.",First Lien,,,,4000.0,4000.0,4000.0,,100.0,4.5,8.17,,,False,,,USD,4000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"GMF Parent, Inc. | One stop 2 | Non-Affiliated Issuer","GMF Parent, Inc.","GMF Parent, Inc.",First Lien,,,,292000.0,294000.0,295000.0,,98.98,4.5,8.18,,,False,,,USD,292000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"GMF Parent, Inc. | One stop 3 | Non-Affiliated Issuer","GMF Parent, Inc.","GMF Parent, Inc.",First Lien,,,,-1000.0,0.0,0.0,,,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mendocino Farms, LLC | One stop 1 | Non-Affiliated Issuer","Mendocino Farms, LLC","Mendocino Farms, LLC",First Lien,,,,1072000.0,1064000.0,1072000.0,,100.0,5.5,9.14,,,False,,,USD,1072000.0
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mendocino Farms, LLC | One stop 2 | Non-Affiliated Issuer","Mendocino Farms, LLC","Mendocino Farms, LLC",First Lien,,,,1072000.0,1064000.0,1072000.0,,100.0,5.5,9.14,,,False,,,USD,1072000.0
