bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,Recess Topco Partnership LP | Passenger Ground Transportation | Subordinated Debt Term Loan,Recess Topco Partnership LP | Passenger Ground Transportation |,Recess Topco Partnership LP | Passenger Ground Transportation |,Subordinated,,,,29974000.0,29985000.0,30579000.0,,99.96,6.0,9.67,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Renaissance Holding Corp., Education Services, First Lien Term Loan","Renaissance Holding Corp., Education Services","Renaissance Holding Corp., Education Services",First Lien,,,,10860000.0,14324000.0,15103000.0,,75.82,4.0,7.67,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,Resilience Parent LLC | Electrical Components & Equipment | Second Lien Term Loan,Resilience Parent LLC | Electrical Components & Equipment |,Resilience Parent LLC | Electrical Components & Equipment |,Second Lien,,,,10402000.0,10404000.0,10508000.0,,99.98,5.25,8.92,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Resistance Holdings, Inc. | Pharmaceuticals | First Lien Term Loan",Resistance Holdings,Resistance Holdings,First Lien,,,,12948000.0,12950000.0,13145000.0,,99.98,5.0,8.67,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Resistance Holdings, Inc. | Pharmaceuticals | First Lien Revolver",Resistance Holdings,Resistance Holdings,First Lien,,,,-16000.0,-16000.0,0.0,,100.0,5.0,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"RideNow Group, Inc., Automotive Retail, First Lien Term Loan 1","RideNow Group, Inc., Automotive Retail","RideNow Group, Inc., Automotive Retail",First Lien,,,,7768000.0,8002000.0,8112000.0,,97.08,7.75,10.68,,1.0,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"RideNow Group, Inc., Automotive Retail, First Lien Term Loan 2","RideNow Group, Inc., Automotive Retail","RideNow Group, Inc., Automotive Retail",First Lien,,,,25739000.0,26506000.0,26881000.0,,97.11,7.75,10.68,,1.0,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"RideNow Group, Inc., Automotive Retail, Warrants","RideNow Group, Inc., Automotive Retail","RideNow Group, Inc., Automotive Retail",Warrant,,,,1114000.0,1202000.0,,204454.0,92.68,,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Saratoga, Diversified Financial Services, Credit Linked Note",Saratoga,Saratoga,Credit Linked Note,Diversified Financial Services,,,17481000.0,17165000.0,17259000.0,,101.84,5.33,9.86,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Scilex Holding Co, Pharmaceuticals, Common Stock",Scilex Holding Co,Scilex Holding Co,Common Stock,Pharmaceuticals,,,2000.0,78000.0,,265.0,2.56,,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Seres Therapeutics, Inc., Biotechnology, Warrants","Seres Therapeutics, Inc.","Seres Therapeutics, Inc.",Warrants,Biotechnology,,,5000.0,182000.0,,2911.0,2.75,,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Sierra Enterprises, LLC, Soft Drinks & Non-alcoholic Beverages, First Lien Term Loan","Sierra Enterprises, LLC, Soft Drinks & Non-alcoholic Beverages","Sierra Enterprises, LLC, Soft Drinks & Non-alcoholic Beverages",First Lien,,,,11164000.0,11025000.0,11164000.0,,101.26,5.75,9.45,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Sierra Enterprises, LLC, Soft Drinks & Non-alcoholic Beverages, First Lien Revolver","Sierra Enterprises, LLC, Soft Drinks & Non-alcoholic Beverages","Sierra Enterprises, LLC, Soft Drinks & Non-alcoholic Beverages",First Lien,,,,0.0,-18000.0,0.0,,-0.0,5.75,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Silk Holdings III LLC, Personal Care Products, First Lien Term Loan","Silk Holdings III LLC, Personal Care Products","Silk Holdings III LLC, Personal Care Products",First Lien,,,,12000000.0,11995000.0,12116000.0,,100.04,4.5,8.17,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Silk Holdings III LLC, Personal Care Products, First Lien Revolver","Silk Holdings III LLC, Personal Care Products","Silk Holdings III LLC, Personal Care Products",First Lien,,,,-8000.0,-8000.0,0.0,,100.0,4.5,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Sorenson Communications, LLC, Communications Equipment, First Lien Term Loan","Sorenson Communications, LLC","Sorenson Communications, LLC",First Lien Term Loan,Communications Equipment,,,41154000.0,41242000.0,41751000.0,,99.79,5.75,9.42,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Sorenson Communications, LLC, Communications Equipment, First Lien Revolver","Sorenson Communications, LLC","Sorenson Communications, LLC",First Lien Revolver,Communications Equipment,,,-75000.0,-66000.0,0.0,,113.64,5.75,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Sorrento Therapeutics, Inc., Biotechnology, Common Stock","Sorrento Therapeutics, Inc.","Sorrento Therapeutics, Inc.",Common Stock,Biotechnology,,,0.0,139000.0,,66000.0,0.0,,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Spanx, LLC, Apparel Retail, First Lien Term Loan","Spanx, LLC, Apparel Retail","Spanx, LLC, Apparel Retail",First Lien,,,,12445000.0,17683000.0,17779000.0,,70.38,5.5,9.27,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Spanx, LLC, Apparel Retail, First Lien Revolver","Spanx, LLC, Apparel Retail","Spanx, LLC, Apparel Retail",First Lien,,,,-21000.0,890000.0,907000.0,,-2.36,5.25,9.02,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Spruce Bidco I Inc., Health Care Equipment, First Lien Term Loan 1","Spruce Bidco I Inc., Health Care Equipment","Spruce Bidco I Inc., Health Care Equipment",First Lien,,,,40461000.0,40318000.0,40828000.0,,100.35,4.75,8.45,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Spruce Bidco I Inc., Health Care Equipment, First Lien Term Loan 2","Spruce Bidco I Inc., Health Care Equipment","Spruce Bidco I Inc., Health Care Equipment",First Lien,,,,5249000.0,5040000.0,7392000.0,,104.15,4.75,7.0,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Spruce Bidco I Inc., Health Care Equipment, First Lien Term Loan 3","Spruce Bidco I Inc., Health Care Equipment","Spruce Bidco I Inc., Health Care Equipment",First Lien,,,,4923000.0,5039000.0,790369000.0,,97.7,5.0,5.75,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Spruce Bidco I Inc., Health Care Equipment, First Lien Revolver","Spruce Bidco I Inc., Health Care Equipment","Spruce Bidco I Inc., Health Care Equipment",First Lien,,,,1978000.0,1944000.0,2060000.0,,101.75,4.75,8.37,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Staples, Inc., Office Services & Supplies, First Lien Term Loan","Staples, Inc.","Staples, Inc.",First Lien Term Loan,Office Services & Supplies,,,6639000.0,7056000.0,7285000.0,,94.09,5.75,9.41,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Staples, Inc., Office Services & Supplies, Fixed Rate Bond","Staples, Inc.","Staples, Inc.",Fixed Rate Bond,Office Services & Supplies,,,6326000.0,6728000.0,6835000.0,,94.02,,10.75,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"SumUp Holdings Luxembourg, Diversified Financial Services, First Lien Term Loan",SumUp Holdings Luxembourg,SumUp Holdings Luxembourg,First Lien Term Loan,Diversified Financial Services,,,21388000.0,20287000.0,18846000.0,,105.43,5.5,7.51,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"SVP-Singer Holdings Inc., Home Furnishings, Common Stock","SVP-Singer Holdings Inc., Home Furnishings","SVP-Singer Holdings Inc., Home Furnishings",Common Equity,,,,2383000.0,2463000.0,,418881.0,96.75,,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Symphone CLO Ltd, Multi-Sector Holdings, CLO Notes 1",Symphone CLO Ltd,Symphone CLO Ltd,CLO Notes 1,Multi-Sector Holdings,,,1827000.0,2000000.0,2000000.0,,91.35,5.0,8.67,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Symphone CLO Ltd, Multi-Sector Holdings, CLO Notes 2",Symphone CLO Ltd,Symphone CLO Ltd,CLO Notes 2,Multi-Sector Holdings,,,957000.0,986000.0,1000000.0,,97.06,5.8,9.47,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"TBRS, Inc., Health Care Supplies, First Lien Term Loan 1","TBRS, Inc., Health Care Supplies","TBRS, Inc., Health Care Supplies",First Lien,,,,17004000.0,17131000.0,17263000.0,,99.26,4.75,8.42,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"TBRS, Inc., Health Care Supplies, First Lien Term Loan 2","TBRS, Inc., Health Care Supplies","TBRS, Inc., Health Care Supplies",First Lien,,,,-10000.0,-8000.0,0.0,,125.0,4.75,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"TBRS, Inc., Health Care Supplies, First Lien Revolver","TBRS, Inc., Health Care Supplies","TBRS, Inc., Health Care Supplies",First Lien,,,,-35000.0,-18000.0,0.0,,194.44,4.75,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Ten-X LLC, Interactive Media & Services, First Lien Term Loan",Ten-X LLC,Ten-X LLC,First Lien Term Loan,Interactive Media & Services,,,16829000.0,18947000.0,19367000.0,,88.82,6.0,9.63,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Tequilas Premium, Inc. | Distillers & Vintners | First Lien Term Loan 1",Tequilas Premium,Tequilas Premium,First Lien,,,,9046000.0,9048000.0,9230000.0,,99.98,9.5,13.17,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Tequilas Premium, Inc. | Distillers & Vintners | First Lien Term Loan 2",Tequilas Premium,Tequilas Premium,First Lien,,,,9163000.0,9163000.0,9347000.0,,100.0,1.0,4.67,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Tequilas Premium, Inc. | Distillers & Vintners | First Lien Revolver",Tequilas Premium,Tequilas Premium,First Lien,,,,-61000.0,-61000.0,0.0,,100.0,5.0,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,Thrive Bidco Limited | Application Software | First Lien Term Loan 1,Thrive Bidco Limited | Application Software |,Thrive Bidco Limited | Application Software |,First Lien,,,,6113000.0,6114000.0,6237000.0,,99.98,5.25,8.9,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,Thrive Bidco Limited | Application Software | First Lien Term Loan 2,Thrive Bidco Limited | Application Software |,Thrive Bidco Limited | Application Software |,First Lien,,,,2600000.0,2611000.0,2303000.0,,99.58,5.25,7.45,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Thrive Bidco Limited, Application Software, First Lien Term Loan",Thrive Bidco Limited,Thrive Bidco Limited,First Lien Term Loan,Application Software,,,-44000.0,-44000.0,0.0,,100.0,5.25,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Trinitas CLO VI Ltd., Multi-Sector Holdings, CLO Notes",Trinitas CLO VI Ltd.,Trinitas CLO VI Ltd.,CLO Notes,Multi-Sector Holdings,,,712000.0,856000.0,905000.0,,83.18,7.08,10.75,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment, First Lien Term Loan 1","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment",First Lien,,,,30575000.0,30445000.0,30869000.0,,100.43,4.75,8.42,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment, First Lien Term Loan 2","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment",First Lien,,,,555000.0,555000.0,560000.0,,100.0,4.75,8.42,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment, First Lien Term Loan 3","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment",First Lien,,,,-26000.0,-18000.0,0.0,,144.44,4.75,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment, First Lien Term Loan 4","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment",First Lien,,,,659000.0,656000.0,665000.0,,100.46,4.75,8.44,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment, First Lien Term Loan 5","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment",First Lien,,,,2091000.0,2092000.0,2142000.0,,99.95,4.75,8.42,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment, First Lien Term Loan 6","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment","Truck-Lite Co., LLC, Construction Machinery & Heavy Transportation Equipment",First Lien,,,,-29000.0,-41000.0,0.0,,70.73,4.75,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"USIC Holdings, Inc., Diversified Support Services, First Lien Term Loan 1","USIC Holdings, Inc.","USIC Holdings, Inc.",First Lien Term Loan 1,Diversified Support Services,,,20910000.0,20705000.0,20905000.0,,100.99,5.5,9.17,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"USIC Holdings, Inc., Diversified Support Services, First Lien Term Loan 2","USIC Holdings, Inc.","USIC Holdings, Inc.",First Lien Term Loan 2,Diversified Support Services,,,855000.0,850000.0,855000.0,,100.59,5.5,9.17,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"USIC Holdings, Inc., Diversified Support Services, First Lien Term Loan 3","USIC Holdings, Inc.","USIC Holdings, Inc.",First Lien Term Loan 3,Diversified Support Services,,,5852000.0,5764000.0,5821000.0,,101.53,5.75,6.3,,3.13,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"USIC Holdings, Inc., Diversified Support Services, First Lien Revolver","USIC Holdings, Inc.","USIC Holdings, Inc.",First Lien Revolver,Diversified Support Services,,,1743000.0,1728000.0,1743000.0,,100.87,4.25,11.0,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Werner Finco LP, Building Products, First Lien Term Loan",Werner Finco LP,Werner Finco LP,First Lien Term Loan,Building Products,,,12545000.0,12527000.0,12718000.0,,100.14,5.5,9.17,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Whitney Merger Sub, Inc., Application Software, First Lien Term Loan","Whitney Merger Sub, Inc.","Whitney Merger Sub, Inc.",First Lien Term Loan,Application Software,,,16354000.0,16505000.0,16672000.0,,99.09,4.75,8.45,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Whitney Merger Sub, Inc., Application Software, First Lien Revolver","Whitney Merger Sub, Inc.","Whitney Merger Sub, Inc.",First Lien Revolver,Application Software,,,-46000.0,-24000.0,0.0,,191.67,4.75,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Win Brands Group LLC, Housewares & Specialties, First Lien Term Loan","Win Brands Group LLC, Housewares & Specialties","Win Brands Group LLC, Housewares & Specialties",First Lien,,,,2174000.0,2616000.0,2620000.0,,83.1,14.0,17.66,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Win Brands Group LLC, Housewares & Specialties, Warrants","Win Brands Group LLC, Housewares & Specialties","Win Brands Group LLC, Housewares & Specialties",Warrant,,,,0.0,46000.0,,4871.0,0.0,,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"WP CPP Holdings, LLC, Aerospace & Defense, First Lien Term Loan 1","WP CPP Holdings, LLC","WP CPP Holdings, LLC",First Lien Term Loan 1,Aerospace & Defense,,,31653000.0,31235000.0,31681000.0,,101.34,7.0,6.04,,3.88,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"WP CPP Holdings, LLC, Aerospace & Defense, First Lien Term Loan 2","WP CPP Holdings, LLC","WP CPP Holdings, LLC",First Lien Term Loan 2,Aerospace & Defense,,,1500000.0,1501000.0,1501000.0,,99.93,7.0,6.04,,3.88,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"WP CPP Holdings, LLC, Aerospace & Defense, First Lien Revolver","WP CPP Holdings, LLC","WP CPP Holdings, LLC",First Lien Revolver,Aerospace & Defense,,,-8000.0,-50000.0,0.0,,16.0,7.0,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Zayo Group Holdings Inc, Alternative Carriers, First Lien Term Loan","Zayo Group Holdings Inc, Alternative Carriers","Zayo Group Holdings Inc, Alternative Carriers",First Lien,,,,6487000.0,6293000.0,6594000.0,,103.08,3.5,6.79,,0.5,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"The Avery, Real Estate Operating Companies, First Lien Term Loan 2",The Avery,The Avery,First Lien Term Loan 2,Real Estate Operating Companies,,,0.0,,0.0,,,,,,10.0,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Thrasio, LLC, Application Software, First Lien Term Loan 1","Thrasio, LLC","Thrasio, LLC",First Lien Term Loan 1,Application Software,,,6757000.0,,6757000.0,,,10.0,,,11.93,True,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Thrasio, LLC, Application Software, First Lien Term Loan 2","Thrasio, LLC","Thrasio, LLC",First Lien Term Loan 2,Application Software,,,18617000.0,,23271000.0,,,10.0,,,,False,,,USD,
OCSL,0001414932,0001414932-26-000012,10-Q,2026-03-31,2026-05-05,"Thrasio, LLC, Application Software, Common Stock","Thrasio, LLC","Thrasio, LLC",Common Stock,Application Software,,,1748000.0,,,321058.0,,,,,,False,,,USD,
