bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw,sector_soi,affiliation_soi,investment_type_soi,base_rate_soi,maturity_soi,acq_soi,business_description,rate_floor_soi,footnotes,pct_net_assets_soi,interest_rate_soi,spread_soi,pik_rate_soi,gics_sector,gics_industry_group,type_canonical,common_name,legal_name
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Kodiak Buyer, LLC | One stop 2 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,0.0,-1000.0,0.0,,-0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Kodiak Buyer, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Kodiak Buyer, LLC | One stop 3 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,19000.0,18000.0,19000.0,,100.0,4.25,7.9,,,False,,,USD,19000.0,Diversified Consumer Services,Unaffiliated,One stop,,2032-07,,,,,,7.9,4.25,,Consumer Discretionary,Consumer Services,First Lien,,"Kodiak Buyer, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Liminex, Inc. | One stop 1 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,93538000.0,93161000.0,94007000.0,,99.5,6.25,10.06,,,False,,,USD,93538000.0,Diversified Consumer Services,Unaffiliated,One stop,,2027-05,,,,,1.0,10.06,6.25,,Consumer Discretionary,Consumer Services,First Lien,GoGuardian,"Liminex, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Litera Bidco, LLC | One stop 1 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,7040000.0,7152000.0,7150000.0,,98.46,5.0,8.64,,,False,,,USD,7040000.0,Diversified Consumer Services,Unaffiliated,One stop,,2028-05,,,,,0.2,8.64,5.0,,Consumer Discretionary,Consumer Services,First Lien,,"Litera Bidco, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Litera Bidco, LLC | One stop 3 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,-15000.0,-2000.0,0.0,,750.0,,,,,False,,,USD,-15000.0,Diversified Consumer Services,Unaffiliated,One stop,,2028-05,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Litera Bidco, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 1 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,15801000.0,16933000.0,16989000.0,,93.01,6.0,7.83,,2.0,True,,,USD,15801000.0,Diversified Consumer Services,Unaffiliated,One stop,,2029-10,,,,,,7.83,6.0,,Consumer Discretionary,Consumer Services,First Lien,Len the Plumber,"Mario Purchaser, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 3 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,4294000.0,5594000.0,5577000.0,,76.99,,,,14.58,True,,,USD,4294000.0,Diversified Consumer Services,Unaffiliated,One stop,,2032-04,,,,,0.1,14.58,,,Consumer Discretionary,Consumer Services,First Lien,Len the Plumber,"Mario Purchaser, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mario Purchaser, LLC | One stop 5 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,48000.0,58000.0,58000.0,,82.76,5.75,9.58,,,False,,,USD,48000.0,Diversified Consumer Services,Unaffiliated,One stop,,2029-10,,,,,,9.58,5.75,,Consumer Discretionary,Consumer Services,First Lien,Len the Plumber,"Mario Purchaser, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"NSG Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,41233000.0,41350000.0,41544000.0,,99.25,5.0,8.73,,,False,,,USD,41233000.0,Diversified Consumer Services,Unaffiliated,One stop,,2029-11,,,,,1.1,8.73,5.0,,Consumer Discretionary,Consumer Services,First Lien,[National Services Group],"NSG Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"NSG Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,140000.0,142000.0,145000.0,,96.55,5.0,8.73,,,False,,,USD,140000.0,Diversified Consumer Services,Unaffiliated,One stop,,2028-11,,,,,,8.73,5.0,,Consumer Discretionary,Consumer Services,First Lien,[National Services Group],"NSG Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"NSG Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,-25000.0,-12000.0,0.0,,208.33,,,,,False,,,USD,-25000.0,Diversified Consumer Services,Unaffiliated,One stop,,2029-11,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,[National Services Group],"NSG Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 1 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,43199000.0,42935000.0,43199000.0,,100.0,5.0,8.82,,,False,,,USD,43199000.0,Diversified Consumer Services,Unaffiliated,One stop,,2029-01,,,,,,8.82,5.0,,Consumer Discretionary,Consumer Services,First Lien,PADI,"PADI Holdco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PADI Holdco, Inc. | One stop 6 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,7785000.0,7037000.0,7785000.0,,100.0,5.5,10.0,,,False,,,USD,7785000.0,Diversified Consumer Services,Unaffiliated,One stop,,2029-01,,,,,0.2,10.0,5.5,,Consumer Discretionary,Consumer Services,First Lien,PADI,"PADI Holdco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Provenance Buyer, LLC | One stop 1 | Non-Affiliated Issuer","Provenance Buyer, LLC","Provenance Buyer, LLC",First Lien,,,,34179000.0,34046000.0,34179000.0,,100.0,5.0,8.83,,,False,,,USD,34179000.0,Diversified Consumer Services,Unaffiliated,One stop,,2027-06,,,,,0.6,8.83,5.0,,Consumer Discretionary,Consumer Services,First Lien,,"Provenance Buyer, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Provenance Buyer, LLC | One stop 3 | Non-Affiliated Issuer","Provenance Buyer, LLC","Provenance Buyer, LLC",First Lien,,,,0.0,-3000.0,0.0,,-0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Provenance Buyer, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Salisbury House, LLC | One stop 1 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,-2000.0,-1000.0,0.0,,200.0,,,,,False,,,USD,-2000.0,Diversified Consumer Services,Unaffiliated,One stop,,2032-08,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Salisbury House, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Salisbury House, LLC | One stop 2 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,1547000.0,1555000.0,1563000.0,,98.98,4.75,8.39,,,False,,,USD,1547000.0,Diversified Consumer Services,Unaffiliated,One stop,,2032-08,,,,,,8.39,4.75,,Consumer Discretionary,Consumer Services,First Lien,,"Salisbury House, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"SCP CDH Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,423000.0,423000.0,425000.0,,99.53,4.5,8.23,,,False,,,USD,423000.0,Diversified Consumer Services,Unaffiliated,One stop,,2032-12,,,,,,8.23,4.5,,Consumer Discretionary,Consumer Services,First Lien,,"SCP CDH Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"SCP CDH Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"SCP CDH Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Severin Acquisition, LLC | One stop 1 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,36691000.0,37709000.0,37996000.0,,96.57,5.0,6.39,,2.25,True,,,USD,36691000.0,Diversified Consumer Services,Unaffiliated,One stop,,2031-10,,,,,1.0,6.39,5.0,,Consumer Discretionary,Consumer Services,First Lien,PowerSchool,"Severin Acquisition, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Severin Acquisition, LLC | One stop 2 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,2089000.0,2189000.0,2223000.0,,93.97,4.75,8.39,,,False,,,USD,2089000.0,Diversified Consumer Services,Unaffiliated,One stop,,2031-10,,,,,0.1,8.39,4.75,,Consumer Discretionary,Consumer Services,First Lien,PowerSchool,"Severin Acquisition, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Stellar Brands, LLC | Senior secured 1 | Non-Affiliated Issuer","Stellar Brands, LLC","Stellar Brands, LLC",First Lien,,,,7097000.0,7056000.0,7097000.0,,100.0,4.5,8.14,,,False,,,USD,7097000.0,Diversified Consumer Services,Unaffiliated,Senior secured,,2031-02,,,,,0.2,8.14,4.5,,Consumer Discretionary,Consumer Services,First Lien,,"Stellar Brands, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Stellar Brands, LLC | Senior secured 2 | Non-Affiliated Issuer","Stellar Brands, LLC","Stellar Brands, LLC",First Lien,,,,0.0,-4000.0,0.0,,-0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Stellar Brands, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Virginia Green Acquisition, LLC | One stop 1 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,-4000.0,-5000.0,0.0,,80.0,,,,,False,,,USD,-4000.0,Diversified Consumer Services,Unaffiliated,One stop,,2030-12,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Virginia Green Acquisition, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Virginia Green Acquisition, LLC | One stop 2 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,3320000.0,3364000.0,3335000.0,,99.55,5.25,9.08,,,False,,,USD,3320000.0,Diversified Consumer Services,Unaffiliated,One stop,,2030-12,,,,,0.1,9.08,5.25,,Consumer Discretionary,Consumer Services,First Lien,,"Virginia Green Acquisition, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Virginia Green Acquisition, LLC | One stop 3 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Virginia Green Acquisition, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baker Tilly Advisory Group, LP | One stop 1 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,-6000.0,-10000.0,0.0,,60.0,,,,,False,,,USD,-6000.0,Diversified Financial Services,Unaffiliated,One stop,,2030-06,,,,,,,,,Financials,Diversified Financials,First Lien,Baker Tilly,"Baker Tilly Advisory Group, LP"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baker Tilly Advisory Group, LP | One stop 2 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,3772000.0,3698000.0,3734000.0,,101.02,4.75,8.39,,,False,,,USD,3772000.0,Diversified Financial Services,Unaffiliated,One stop,,2031-06,,,,,0.1,8.39,4.75,,Financials,Diversified Financials,First Lien,Baker Tilly,"Baker Tilly Advisory Group, LP"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baker Tilly Advisory Group, LP | One stop 3 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,6710000.0,6707000.0,6735000.0,,99.63,4.25,7.89,,,False,,,USD,6710000.0,Diversified Financial Services,Unaffiliated,One stop,,2031-06,,,,,0.2,7.89,4.25,,Financials,Diversified Financials,First Lien,Baker Tilly,"Baker Tilly Advisory Group, LP"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Banker's Toolbox, Inc. | One stop 1 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,20839000.0,20840000.0,20944000.0,,99.5,4.5,8.35,,,False,,,USD,20839000.0,Diversified Financial Services,Unaffiliated,One stop,,2029-07,,,,,0.6,8.35,4.5,,Financials,Diversified Financials,First Lien,,"Banker's Toolbox, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Banker's Toolbox, Inc. | One stop 2 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,-3000.0,-1000.0,0.0,,300.0,,,,,False,,,USD,-3000.0,Diversified Financial Services,Unaffiliated,One stop,,2029-07,,,,,,,,,Financials,Diversified Financials,First Lien,,"Banker's Toolbox, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | One stop 1 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,19131000.0,18308000.0,19422000.0,,98.5,4.75,6.9,,,False,,,USD,19131000.0,Diversified Financial Services,Unaffiliated,One stop,,2031-07,,,,,0.4,6.9,4.75,,Financials,Diversified Financials,First Lien,,Ceres Groupe SAS & Ceres PikCo
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | One stop 2 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,7419000.0,7684000.0,7532000.0,,98.5,5.25,7.54,,,False,,,USD,7419000.0,Diversified Financial Services,Unaffiliated,One stop,,2031-07,,,,,0.2,7.54,5.25,,Financials,Diversified Financials,First Lien,,Ceres Groupe SAS & Ceres PikCo
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | Subordinated debt | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,Subordinated,,,,2231000.0,2200000.0,2324000.0,,96.0,8.0,,,10.15,True,,,USD,2231000.0,Diversified Financial Services,Unaffiliated,Subordinated debt,,2032-07,,,,,0.1,10.15,8.0,,Financials,Diversified Financials,Subordinated,,Ceres Groupe SAS & Ceres PikCo
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Ceres Groupe SAS & Ceres PikCo | One stop 4 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,-35000.0,0.0,0.0,,,,,,,False,,,USD,-35000.0,Diversified Financial Services,Unaffiliated,One stop,,2031-07,,,,,,,,,Financials,Diversified Financials,First Lien,,Ceres Groupe SAS & Ceres PikCo
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Corsair Blade IV S.A R.L. | One stop 1 | Non-Affiliated Issuer,Corsair Blade IV S.A R.L.,Corsair Blade IV S.A R.L.,First Lien,,,,4303000.0,4746000.0,4976000.0,,86.48,5.75,9.23,,0.25,True,,,USD,4303000.0,Diversified Financial Services,Unaffiliated,One stop,,2030-12,,,,,,9.23,5.75,,Financials,Diversified Financials,First Lien,,Corsair Blade IV S.A R.L.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Deerfield Dakota Holding, LLC | One stop 1 | Non-Affiliated Issuer","Deerfield Dakota Holding, LLC","Deerfield Dakota Holding, LLC",First Lien,,,,61000.0,61000.0,63000.0,,96.83,5.25,8.9,,,False,,,USD,61000.0,Diversified Financial Services,Unaffiliated,One stop,,2032-09,,,,,,8.9,5.25,,Financials,Diversified Financials,First Lien,Kroll,"Deerfield Dakota Holding, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Deerfield Dakota Holding, LLC | One stop 2 | Non-Affiliated Issuer","Deerfield Dakota Holding, LLC","Deerfield Dakota Holding, LLC",First Lien,,,,1839000.0,1844000.0,1860000.0,,98.87,5.75,6.73,,2.75,True,,,USD,1839000.0,Diversified Financial Services,Unaffiliated,One stop,,2032-09,,,,,,6.73,5.75,,Financials,Diversified Financials,First Lien,Kroll,"Deerfield Dakota Holding, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Equity Methods, LLC | One stop 1 | Non-Affiliated Issuer","Equity Methods, LLC","Equity Methods, LLC",First Lien,,,,19548000.0,19747000.0,19829000.0,,98.58,4.5,8.23,,,False,,,USD,19548000.0,Diversified Financial Services,Unaffiliated,One stop,,2032-04,,,,,0.5,8.23,4.5,,Financials,Diversified Financials,First Lien,,"Equity Methods, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Equity Methods, LLC | One stop 2 | Non-Affiliated Issuer","Equity Methods, LLC","Equity Methods, LLC",First Lien,,,,-115000.0,-34000.0,0.0,,338.24,,,,,False,,,USD,-115000.0,Diversified Financial Services,Unaffiliated,One stop,,2032-04,,,,,,,,,Financials,Diversified Financials,First Lien,,"Equity Methods, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Flash Topco, Inc. | One stop 1 | Non-Affiliated Issuer","Flash Topco, Inc.","Flash Topco, Inc.",First Lien,,,,19728000.0,19905000.0,20139000.0,,97.96,5.25,9.01,,,False,,,USD,19728000.0,Diversified Financial Services,Unaffiliated,One stop,,2028-10,,,,,0.4,9.01,5.25,,Financials,Diversified Financials,First Lien,,"Flash Topco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Flash Topco, Inc. | One stop 2 | Non-Affiliated Issuer","Flash Topco, Inc.","Flash Topco, Inc.",First Lien,,,,145000.0,142000.0,145000.0,,100.0,6.5,10.16,,,False,,,USD,145000.0,Diversified Financial Services,Unaffiliated,One stop,,2028-10,,,,,,10.16,6.5,,Financials,Diversified Financials,First Lien,,"Flash Topco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Higginbotham Insurance Agency, Inc. | Senior secured | Non-Affiliated Issuer","Higginbotham Insurance Agency, Inc.","Higginbotham Insurance Agency, Inc.",First Lien,,,,9824000.0,9881000.0,9870000.0,,99.53,4.5,8.14,,,False,,,USD,9824000.0,Diversified Financial Services,Unaffiliated,Senior secured,,2031-06,,,,,,8.14,4.5,,Financials,Diversified Financials,First Lien,,"Higginbotham Insurance Agency, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Medlar Bidco Limited | One stop 1 | Non-Affiliated Issuer,Medlar Bidco Limited,Medlar Bidco Limited,First Lien,,,,57822000.0,57597000.0,58187000.0,,99.37,4.5,8.23,,,False,,,USD,57822000.0,Diversified Financial Services,Unaffiliated,One stop,,2032-05,,,,,0.7,8.23,4.5,,Financials,Diversified Financials,First Lien,,Medlar Bidco Limited
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Medlar Bidco Limited | One stop 2 | Non-Affiliated Issuer,Medlar Bidco Limited,Medlar Bidco Limited,First Lien,,,,-53000.0,-50000.0,0.0,,106.0,,,,,False,,,USD,-53000.0,Diversified Financial Services,Unaffiliated,One stop,,2032-05,,,,,,,,,Financials,Diversified Financials,First Lien,,Medlar Bidco Limited
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 1 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,14752000.0,14785000.0,14812000.0,,99.59,4.25,7.94,,,False,,,USD,14752000.0,Diversified Financial Services,Unaffiliated,One stop,,2028-10,,,,,,7.94,4.25,,Financials,Diversified Financials,First Lien,,"Wealth Enhancement Group, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Wealth Enhancement Group, LLC | One stop 4 | Non-Affiliated Issuer","Wealth Enhancement Group, LLC","Wealth Enhancement Group, LLC",First Lien,,,,-6000.0,-3000.0,0.0,,200.0,,,,,False,,,USD,-6000.0,Diversified Financial Services,Unaffiliated,One stop,,2028-10,,,,,,,,,Financials,Diversified Financials,First Lien,,"Wealth Enhancement Group, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Smart Energy Systems, Inc. | One stop 1 | Non-Affiliated Issuer","Smart Energy Systems, Inc.","Smart Energy Systems, Inc.",First Lien,,,,7336000.0,7230000.0,7336000.0,,100.0,7.5,7.43,,3.75,True,,,USD,7336000.0,Electric Utilities,Unaffiliated,One stop,,2030-01,,,,,0.2,7.43,7.5,,Utilities,Utilities,First Lien,,"Smart Energy Systems, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,CST Holding Company | One stop 1 | Non-Affiliated Issuer,CST Holding Company,CST Holding Company,First Lien,,,,33024000.0,32917000.0,33455000.0,,98.71,5.0,8.74,,,False,,,USD,33024000.0,"Electronic Equipment, Instruments & Components",Unaffiliated,One stop,,2028-11,,,,,0.9,8.74,5.0,,Information Technology,Technology Hardware & Equipment,First Lien,Intoxalock,CST Holding Company
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,CST Holding Company | One stop 2 | Non-Affiliated Issuer,CST Holding Company,CST Holding Company,First Lien,,,,-2000.0,-2000.0,0.0,,100.0,,,,,False,,,USD,-2000.0,"Electronic Equipment, Instruments & Components",Unaffiliated,One stop,,2028-11,,,,,,,,,Information Technology,Technology Hardware & Equipment,First Lien,Intoxalock,CST Holding Company
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"GMF Parent, Inc. | One stop 1 | Non-Affiliated Issuer","GMF Parent, Inc.","GMF Parent, Inc.",First Lien,,,,296000.0,298000.0,299000.0,,99.0,4.5,8.17,,,False,,,USD,296000.0,Food & Staples Retailing,Unaffiliated,One stop,,2032-12,,,,,,,,,Consumer Staples,Food & Staples Retailing,First Lien,Global Market Foods,"GMF Parent, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"GMF Parent, Inc. | One stop 3 | Non-Affiliated Issuer","GMF Parent, Inc.","GMF Parent, Inc.",First Lien,,,,-1000.0,0.0,0.0,,,,,,,False,,,USD,-1000.0,Food & Staples Retailing,Unaffiliated,One stop,,2032-12,,,,,,,,,Consumer Staples,Food & Staples Retailing,First Lien,Global Market Foods,"GMF Parent, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mendocino Farms, LLC | One stop 1 | Non-Affiliated Issuer","Mendocino Farms, LLC","Mendocino Farms, LLC",First Lien,,,,5651000.0,5615000.0,5651000.0,,100.0,5.5,9.14,,,False,,,USD,5651000.0,Food & Staples Retailing,Unaffiliated,One stop,,2030-03,,,,,,9.14,5.5,,Consumer Staples,Food & Staples Retailing,First Lien,,"Mendocino Farms, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Mendocino Farms, LLC | One stop 11 | Non-Affiliated Issuer","Mendocino Farms, LLC","Mendocino Farms, LLC",First Lien,,,,0.0,-33000.0,0.0,,-0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Consumer Staples,Food & Staples Retailing,First Lien,,"Mendocino Farms, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PDI TA Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","PDI TA Holdings, Inc.","PDI TA Holdings, Inc.",First Lien,,,,11074000.0,11490000.0,11535000.0,,96.0,6.0,7.16,,2.5,True,,,USD,11074000.0,Food & Staples Retailing,Unaffiliated,One stop,,2031-02,,,,,0.3,7.16,6.0,,Consumer Staples,Food & Staples Retailing,First Lien,PDI Technologies,"PDI TA Holdings, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PDI TA Holdings, Inc. | One stop 2 | Non-Affiliated Issuer","PDI TA Holdings, Inc.","PDI TA Holdings, Inc.",First Lien,,,,84000.0,88000.0,88000.0,,95.45,5.5,9.17,,,False,,,USD,84000.0,Food & Staples Retailing,Unaffiliated,One stop,,2031-02,,,,,,9.17,5.5,,Consumer Staples,Food & Staples Retailing,First Lien,PDI Technologies,"PDI TA Holdings, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Wineshipping.com LLC | One stop 1 | Non-Affiliated Issuer,Wineshipping.com LLC,Wineshipping.com LLC,First Lien,,,,8502000.0,11583000.0,11981000.0,,70.96,6.25,4.88,,5.25,True,,,USD,8502000.0,Food & Staples Retailing,Unaffiliated,One stop,,2028-12,,,,,,4.88,6.25,,Consumer Staples,Food & Staples Retailing,First Lien,,Wineshipping.com LLC
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Wineshipping.com LLC | One stop 4 | Non-Affiliated Issuer,Wineshipping.com LLC,Wineshipping.com LLC,First Lien,,,,-175000.0,0.0,0.0,,,,,,,False,,,USD,-175000.0,Food & Staples Retailing,Unaffiliated,One stop,,2028-12,,,,,,,,,Consumer Staples,Food & Staples Retailing,First Lien,,Wineshipping.com LLC
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Blast Bidco, Inc. | One stop 1 | Non-Affiliated Issuer","Blast Bidco, Inc.","Blast Bidco, Inc.",First Lien,,,,4819000.0,4775000.0,4819000.0,,100.0,6.0,9.73,,,False,,,USD,4819000.0,Food Products,Unaffiliated,One stop,,2030-10,,,,,0.1,9.73,6.0,,Consumer Staples,"Food, Beverage & Tobacco",First Lien,,"Blast Bidco, Inc."
